"SMILES","NAME","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","pKa (smiles as ob. cond.) {measured}","UNIT {pKa (smiles as ob. cond.)}","pKa (smiles as ob. cond.) {measured, converted}","UNIT {pKa (smiles as ob. cond.)}","Ionizable centre (smiles)","pKa predicted value","UNIT {pKa predicted value}","IC index predicted","pKa predicted value 2","UNIT {pKa predicted value 2}","IC group given","Temperature","UNIT {Temperature}","CASRN"
"CC1=CC(Cl)=C(O)C(Cl)=C1","4-METHYL-2,6-DICHLOROPHENOL","-","A3183","-","463","3","7.19","Log unit","7.19","Log unit","Oc1c(Cl)cc(cc1Cl)C","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","2432-12-4"
"OC1=C(Cl)C=C(Br)C=C1Cl","4-Bromo-2,6-dichlorophenol","-","A3183","-","463","3","6.21","Log unit","6.21","Log unit","Oc1c(cc(Br)cc1Cl)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","3217-15-0"
"CC[C@@H](C)C1=CC(=C(O)C=C1)[N+]([O-])=O","4-(SEC-BUTYL)-2-NITROPHENOL","-","A3183","-","463","3","7.59","Log unit","7.59","Log unit","Oc1c([N+](=O)[O-])cc(cc1)C(CC)C","","-","","","-","phenol (ortho subs., pot. int. H-bond)","21.0","?C","3555-18-8"
"OC(=O)C1=CC(Cl)=C(O)C=C1","3-CHLORO-4-HYDROXYBENZOIC ACID","-","A3183","-","463","3","7.52","Log unit","7.52","Log unit","OC(=O)c1ccc(c(Cl)c1)O","","-","","","-","phenol (ortho subs., pot. int. H-bond)","25.0","?C","3964-58-7"
"OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1","2,3,4,5-Tetrachlorophenol","-","A3183","-","463","3","6.35","Log unit","6.35","Log unit","Oc1cc(c(c(Cl)c1Cl)Cl)Cl","","-","","","-","phenol (ortho subs., pot. int. H-bond)","","-","4901-51-3"
"CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C\C1=CC=C(C=C1)[S@](C)=O","Sulindac","-","A3183","-","468","6","4.7","Log unit","4.7","Log unit","OC(=O)CC1=C(C(=Cc2ccc(cc2)S(=O)C)c2c1cc(F)cc2)C","","-","","","-","aliph. carboxylic acid","","-","38194-50-2"
"C[C@@H](C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1","Suprofen","-","A3183","-","468","6","3.91","Log unit","3.91","Log unit","OC(=O)C(c1ccc(C(=O)c2sccc2)cc1)C","","-","","","-","aliph. carboxylic acid","","-","40828-46-4"
"C[C@H](OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1)C(O)=O","DICLOFOP","-","A3183","-","468","6","3.43","Log unit","3.43","Log unit","OC(=O)C(Oc1ccc(Oc2c(Cl)cc(cc2)Cl)cc1)C","","-","","","-","aliph. carboxylic acid","","-","40843-25-2"
"OC(=O)CC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1","Lonazolac","-","A3183","-","468","6","4.3","Log unit","4.3","Log unit","OC(=O)Cc1c(c2ccc(Cl)cc2)nn(c1)c1ccccc1","","-","","","-","aliph. carboxylic acid","","-","53808-88-1"
"OC(=O)COC1=NC(Cl)=C(Cl)C=C1Cl","TRICLOPYR","-","A3183","-","468","6","2.68","Log unit","2.68","Log unit","OC(=O)COc1nc(Cl)c(cc1Cl)Cl","","-","","","-","aliph. carboxylic acid","","-","55335-06-3"
"OC(=O)CC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1CS2","TIOPINAC","-","A3183","-","468","6","3.71","Log unit","3.71","Log unit","OC(=O)Cc1cc2SCc3c(C(=O)c2cc1)cccc3","","-","","","-","aliph. carboxylic acid","","-","55863-26-8"
"C[C@@H](N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(F)C=C1)C(O)=O","Flamprop","-","A3183","-","468","6","3.72","Log unit","3.72","Log unit","OC(=O)C(N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1)C","","-","","","-","aliph. carboxylic acid","20.0","?C","58667-63-3"
"C[C@H](OC1=CC=C(OC2=NC=C(C=C2)C(F)(F)F)C=C1)C(O)=O","Fluazifop","-","A3183","-","468","6","3.12","Log unit","3.12","Log unit","OC(=O)C(Oc1ccc(Oc2ncc(C(F)(F)F)cc2)cc1)C","","-","","","-","aliph. carboxylic acid","20.0","?C","69335-91-7"
"C[C@H](OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O","HALOXYFOP","-","A3183","-","468","6","2.9","Log unit","2.9","Log unit","OC(=O)C(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C","","-","","","-","aliph. carboxylic acid","","-","69806-34-4"
"OC(=O)[C@@H]1CCN2C1=CC=C2C(=O)C1=CC=CC=C1","Ketorolac","-","A3183","-","468","6","3.49","Log unit","3.49","Log unit","OC(=O)C1c2n(c(cc2)C(=O)c2ccccc2)CC1","","-","","","-","aliph. carboxylic acid","","-","74103-06-3"
"OC(=O)COC1=CC(=C(Cl)C=C1)[N+]([O-])=O","4-chloro-3-nitro-phenoxyacetic acid","-","A3183","-","468","6","2.96","Log unit","2.96","Log unit","OC(=O)COc1ccc(c([N+](=O)[O-])c1)Cl","","-","","","-","aliph. carboxylic acid","25.0","?C","89894-13-3"
"OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1","TRINEXAPAC","-","A3183","-","468","6","5.32","Log unit","5.32","Log unit","OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1","","-","","","-","aliph. carboxylic acid","","-","104273-73-6"
"CC1=CC(=O)OC2=C1C=CC(O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)=C2","4-Methyl-umbelliferyl b-D-glucuronide","2-63-1","A3183","-","468","6","2.82","Log unit","2.82","Log unit","OC(=O)C1OC(Oc2cc3oc(=O)cc(c3cc2)C)C(O)C(O)C1O","","-","","","-","aliph. carboxylic acid","25.0","?C","-"
"CC1=CC(O)=C(C=C1)C(O)=O","4-METHYLSALICYLIC ACID","-","A3183","-","465","5","3.4","Log unit","3.4","Log unit","OC(=O)c1c(O)cc(cc1)C","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","50-85-1"
"OC(=O)C1=C(Cl)C=C(Cl)C=C1","2,4-DICHLOROBENZOIC ACID","-","A3183","-","465","5","2.68","Log unit","2.68","Log unit","OC(=O)c1c(Cl)cc(cc1)Cl","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","50-84-0"
"OC(=O)C1=C(Cl)C=CC(Cl)=C1","2,5-DICHLOROBENZOIC ACID","-","A3183","-","465","5","2.466","Log unit","2.466","Log unit","OC(=O)c1c(Cl)ccc(c1)Cl","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","50-79-3"
"CC(=O)OC1=C(C=CC=C1)C(O)=O","Acetylsalicylic acid","-","A3183","-","465","5","3.49","Log unit","3.49","Log unit","OC(=O)c1c(OC(=O)C)cccc1","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","50-78-2"
"OC(=O)C1=C(Cl)C=CC(Cl)=C1Cl","2,3,6-TRICHLOROBENZOIC ACID","-","A3183","-","465","5","1.5","Log unit","1.5","Log unit","OC(=O)c1c(Cl)c(ccc1Cl)Cl","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","50-31-7"
"OC(=O)C1=C(Cl)C=CC=C1Cl","2,6-DICHLOROBENZOIC ACID","-","A3183","-","465","5","1.59","Log unit","1.59","Log unit","OC(=O)c1c(Cl)cccc1Cl","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","50-30-6"
"CCOC1=C(C=CC(N)=C1)C(O)=O","2-Ethoxy-4-aminobenzoic acid","-","A3183","-","465","5","5.09","Log unit","5.09","Log unit","OC(=O)c1c(cc(N)cc1)OCC","","-","","","-","benzoic acid (ortho subs.)","","-","59-07-4"
"CC1=CC=CC(NC2=C(C=CC=C2)C(O)=O)=C1C","mefenamic acid","-","A3183","-","465","5","4.2","Log unit","4.2","Log unit","OC(=O)c1c(Nc2c(c(ccc2)C)C)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","61-68-7"
"NC1=CC(O)=C(C=C1)C(O)=O","P-AMINOSALICYLIC ACID","-","A3183","-","465","5","3.66","Log unit","3.66","Log unit","OC(=O)c1c(cc(N)cc1)O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","65-49-6"
"OC(=O)C1=C(O)C=CC=C1","Salicylic acid","-","A3183","-","465","5","2.97","Log unit","2.97","Log unit","OC(=O)c1c(O)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","69-72-7"
"CC1=C(O)C(=CC=C1)C(O)=O","3-METHYLSALICYLIC ACID","-","A3183","-","465","5","2.95","Log unit","2.95","Log unit","OC(=O)c1c(O)c(ccc1)C","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","83-40-9"
"OC(=O)C1=C(I)C=CC=C1","2-IODOBENZOIC ACID","-","A3183","-","465","5","2.93","Log unit","2.93","Log unit","OC(=O)c1c(I)cccc1","","-","","","-","benzoic acid (ortho subs.)","20.0","?C","88-67-5"
"OC(=O)C1=C(Br)C=CC=C1","O-BROMOBENZOIC ACID","-","A3183","-","465","5","2.88","Log unit","2.88","Log unit","OC(=O)c1c(Br)cccc1","","-","","","-","benzoic acid (ortho subs.)","20.0","?C","88-65-3"
"OC(=O)C1=C(O)C=C(O)C=C1","2,4-Dihydroxybenzoic Acid","-","A3183","-","465","5","3.11","Log unit","3.11","Log unit","OC(=O)c1c(O)cc(cc1)O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","89-86-1"
"CC1=CC(C(O)=O)=C(O)C=C1","5-METHYLSALICYLIC ACID","-","A3183","-","465","5","3.15","Log unit","3.15","Log unit","OC(=O)c1c(O)ccc(c1)C","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","89-56-5"
"OC(=O)C1=C(O)C=CC(Br)=C1","5-Bromosalicylic acid","-","A3183","-","465","5","2.66","Log unit","2.66","Log unit","OC(=O)c1c(O)ccc(Br)c1","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","89-55-4"
"CC(=O)NC1=C(C=CC=C1)C(O)=O","N-ACETYL O-AMINOBENZOIC ACID","-","A3183","-","465","5","3.4","Log unit","3.4","Log unit","OC(=O)c1c(NC(=O)C)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","89-52-1"
"COC1=CC(OC)=C(C=C1)C(O)=O","2,4-DIMETHOXYBENZOIC ACID","-","A3183","-","465","5","4.36","Log unit","4.36","Log unit","OC(=O)c1c(OC)cc(cc1)OC","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","91-52-1"
"OC(=O)C1=C(NC2=CC=CC=C2)C=CC=C1","N-PHENYL O-AMINOBENZOIC ACID","-","A3183","-","465","5","3.99","Log unit","3.99","Log unit","OC(=O)c1c(Nc2ccccc2)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","91-40-7"
"OC(=O)C1=C(O)C=C2C=CC=CC2=C1","2-NAPHTHALENECARBOXYLIC ACID, 3-HYDROXY-","-","A3183","-","465","5","2.79","Log unit","2.79","Log unit","OC(=O)c1c(O)cc2c(c1)cccc2","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","92-70-6"
"OC(=O)C1=C(O)C=CC(=C1)[N+]([O-])=O","5-Nitrosalicylic acid","-","A3183","-","465","5","2.12","Log unit","2.12","Log unit","OC(=O)c1cc([N+](=O)[O-])ccc1O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","96-97-9"
"OC(=O)C1=C(Cl)C=C(C=C1)[N+]([O-])=O","2-CHLORO-4-NITRO-BENZOIC ACID","-","A3183","-","465","5","2.14","Log unit","2.14","Log unit","OC(=O)c1c(cc([N+](=O)[O-])cc1)Cl","","-","","","-","benzoic acid (ortho subs.)","","-","99-60-5"
"NC1=C(C=CC=C1)C(O)=O","2-aminobenzoic acid","-","A3183","-","465","5","4.95","Log unit","4.95","Log unit","OC(=O)c1c(N)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","118-92-3"
"OC(=O)C1=C(Cl)C=CC=C1","2-Chlorobenzoic Acid","-","A3183","-","465","5","2.89","Log unit","2.89","Log unit","OC(=O)c1c(Cl)cccc1","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","118-91-2"
"CC1=C(C=CC=C1)C(O)=O","o-toluic acid","-","A3183","-","465","5","3.98","Log unit","3.98","Log unit","OC(=O)c1c(cccc1)C","","-","","","-","benzoic acid (ortho subs.)","20.0","?C","118-90-1"
"OC(=O)C1=C(O)C=CC(I)=C1","2-HYDROXY-5-IODO-BENZOIC ACID","-","A3183","-","465","5","2.619","Log unit","2.619","Log unit","OC(=O)c1cc(I)ccc1O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","119-30-2"
"OC(=O)C1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O","2,4,6-TRINITROBENZOIC ACID","-","A3183","-","465","5","0.654","Log unit","0.654","Log unit","OC(=O)c1c([N+](=O)[O-])cc(cc1[N+](=O)[O-])[N+](=O)[O-]","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","129-66-8"
"OC(=O)C1=CC(I)=CC(I)=C1O","3,5-diiodosalicylic acid","-","A3183","-","465","5","2.299","Log unit","2.299","Log unit","OC(=O)c1c(c(I)cc(c1)I)O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","133-91-5"
"NC1=C(Cl)C(=CC(Cl)=C1)C(O)=O","3-Amino-2,5-dichlorobenzoic acid","-","A3183","-","465","5","3.4","Log unit","3.4","Log unit","OC(=O)c1c(Cl)c(cc(c1)Cl)N","","-","","","-","benzoic acid (ortho subs.)","","-","133-90-4"
"OC(=O)C1=CC=CC(O)=C1O","2,3-DIHYDROXYBENZOIC ACID","-","A3183","-","465","5","2.914","Log unit","2.914","Log unit","OC(=O)c1c(O)c(ccc1)O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","303-38-8"
"OC(=O)C1=C(O)C=CC=C1O","2,6-Dihydroxybenzoic Acid","-","A3183","-","465","5","1.051","Log unit","1.051","Log unit","OC(=O)c1c(O)cccc1O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","303-07-1"
"OC(=O)C1=C(O)C=CC(Cl)=C1","5-CHLOROSALICYLIC ACID","-","A3183","-","465","5","2.65","Log unit","2.65","Log unit","OC(=O)c1cc(Cl)ccc1O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","321-14-2"
"OC(=O)C1=C(F)C=CC=C1","2-FLUOROBENZOIC ACID","-","A3183","-","465","5","3.27","Log unit","3.27","Log unit","OC(=O)c1c(F)cccc1","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","445-29-4"
"OC(=O)C1=C(O)C=CC(O)=C1","2,5-Dihydroxybenzoic acid","-","A3183","-","465","5","2.951","Log unit","2.951","Log unit","OC(=O)c1c(O)ccc(c1)O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","490-79-9"
"OC(=O)C1=C(C=CC=C1)[N+]([O-])=O","2-NITROBENZOIC ACID","-","A3183","-","465","5","2.17","Log unit","2.17","Log unit","OC(=O)c1c([N+](=O)[O-])cccc1","","-","","","-","benzoic acid (ortho subs.)","20.0","?C","552-16-9"
"CC(=O)C1=C(C=CC=C1)C(O)=O","O-ACETYLBENZOIC ACID","-","A3183","-","465","5","4.126","Log unit","4.126","Log unit","OC(=O)c1c(cccc1)C(=O)C","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","577-56-0"
"COC1=C(C=CC=C1)C(O)=O","o-Methoxybenzoic Acid","-","A3183","-","465","5","3.9","Log unit","3.9","Log unit","OC(=O)c1c(OC)cccc1","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","579-75-9"
"OC(=O)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O","2-HYDROXY-3,5-DINITRO-BENZOIC ACID","-","A3183","-","465","5","0.7","Log unit","0.7","Log unit","OC(=O)c1c(c([N+](=O)[O-])cc(c1)[N+](=O)[O-])O","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","609-99-4"
"OC(=O)C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O","2,4-DINITROBENZOIC ACID","-","A3183","-","465","5","1.42","Log unit","1.42","Log unit","OC(=O)c1c([N+](=O)[O-])cc(cc1)[N+](=O)[O-]","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","610-30-0"
"CC1=CC=CC(C)=C1C(O)=O","2,6-DIMETHYLBENZOIC ACID","-","A3183","-","465","5","3.345","Log unit","3.345","Log unit","OC(=O)c1c(cccc1C)C","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","632-46-2"
"CC1=C(F)C(F)=C(C(O)=O)C(F)=C1F","2,3,5,6-TETRAFLUORO-4-METHYL-BENZOIC ACID","-","A3183","-","465","5","2.0","Log unit","2.0","Log unit","OC(=O)c1c(c(F)c(c(c1F)F)C)F","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","652-32-4"
"OC(=O)C1=C(C=CC=C1)C1=CC=CC=C1","[1,1'-BIPHENYL]-2-CARBOXYLIC ACID","-","A3183","-","465","5","3.46","Log unit","3.46","Log unit","OC(=O)c1c(cccc1)c1ccccc1","","-","","","-","benzoic acid (ortho subs.)","","-","947-84-2"
"COC1=CC=CC(OC)=C1C(O)=O","2,6-DIMETHOXYBENZOIC ACID","-","A3183","-","465","5","3.44","Log unit","3.44","Log unit","OC(=O)c1c(OC)cccc1OC","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","1466-76-8"
"COC1=C(OC)C(=CC=C1)C(O)=O","2,3-DIMETHOXYBENZOIC ACID","-","A3183","-","465","5","3.98","Log unit","3.98","Log unit","OC(=O)c1c(OC)c(ccc1)OC","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","1521-38-6"
"COC1=C(Cl)C=CC(Cl)=C1C(O)=O","dicamba","-","A3183","-","465","5","1.97","Log unit","1.97","Log unit","OC(=O)c1c(c(Cl)ccc1Cl)OC","","-","","","-","benzoic acid (ortho subs.)","","-","1918-00-9"
"OC(=O)C1=C(OC2=CC=CC=C2)C=CC=C1","o-Phenoxybenzoic acid","-","A3183","-","465","5","3.53","Log unit","3.53","Log unit","OC(=O)c1c(Oc2ccccc2)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","2243-42-7"
"CC(C)C1=C(C=CC=C1)C(O)=O","O-ISOPROPYLBENZOIC ACID","-","A3183","-","465","5","3.63","Log unit","3.63","Log unit","OC(=O)c1c(cccc1)C(C)C","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","2438-04-2"
"OC(=O)C1=C(Cl)C=CC(=C1)[N+]([O-])=O","2-CHLORO-5-NITROBENZOIC ACID","-","A3183","-","465","5","2.17","Log unit","2.17","Log unit","OC(=O)c1cc([N+](=O)[O-])ccc1Cl","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","2516-96-3"
"OC(=O)C1=CC=CC(=C1Cl)[N+]([O-])=O","2-CHLORO-3-NITROBENZOIC ACID","-","A3183","-","465","5","2.02","Log unit","2.02","Log unit","OC(=O)c1c(c([N+](=O)[O-])ccc1)Cl","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","3970-35-2"
"OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=CC=C1","N-Phenylphthalamic acid","-","A3183","-","465","5","2.5","Log unit","2.5","Log unit","OC(=O)c1c(C(=O)Nc2ccccc2)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","4727-29-1"
"OC(=O)C1=C(C=CC=C1Cl)[N+]([O-])=O","2-CHLORO-6-NITRO-BENZOIC ACID","-","A3183","-","465","5","1.34","Log unit","1.34","Log unit","OC(=O)c1c([N+](=O)[O-])cccc1Cl","","-","","","-","benzoic acid (ortho subs.)","25.0","?C","5344-49-0"
"CC1=CC=CC(Cl)=C1C(O)=O","2-CHLORO-6-METHYL-BENZOIC ACID","-","A3183","-","465","5","2.75","Log unit","2.75","Log unit","OC(=O)c1c(Cl)cccc1C","","-","","","-","benzoic acid (ortho subs.)","20.0","?C","21327-86-6"
"NC(=O)CNC1=C(C=CC=C1)C(O)=O","2-[(ACETYLAMINO)AMINO]-BENZOIC ACID","-","A3183","-","465","5","4.2","Log unit","4.2","Log unit","OC(=O)c1c(NCC(=O)N)cccc1","","-","","","-","benzoic acid (ortho subs.)","","-","25784-02-5"
"OC(=O)C1=CC(Cl)=C(Cl)C=C1","3,4-DICHLOROBENZOIC ACID","-","A3183","-","464","4","3.64","Log unit","3.64","Log unit","OC(=O)c1ccc(c(Cl)c1)Cl","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","51-44-5"
"OC(=O)C1=CC(Cl)=CC(Cl)=C1","3,5-DICHLOROBENZOIC ACID","-","A3183","-","464","4","3.54","Log unit","3.54","Log unit","OC(=O)c1cc(cc(Cl)c1)Cl","","-","","","-","benzoic acid (meta/para subs.)","22.0","?C","51-36-5"
"CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O","Probenecid","-","A3183","-","464","4","3.4","Log unit","3.4","Log unit","OC(=O)c1ccc(S(=O)(=O)N(CCC)CCC)cc1","","-","","","-","benzoic acid (meta/para subs.)","","-","57-66-9"
"OC(=O)C1=CC=C(C=C1)[N+]([O-])=O","p-Nitrobenzoic acid","-","A3183","-","464","4","3.44","Log unit","3.44","Log unit","OC(=O)c1ccc([N+](=O)[O-])cc1","","-","","","-","benzoic acid (meta/para subs.)","","-","62-23-7"
"OC(=O)C1=CC=CC=C1","Benzoic acid","-","A3183","-","464","4","4.19","Log unit","4.19","Log unit","OC(=O)c1ccccc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","65-85-0"
"OC(=O)C1=CC=C(Cl)C=C1","4-Chlorobenzoic Acid","-","A3183","-","464","4","3.98","Log unit","3.98","Log unit","OC(=O)c1ccc(Cl)cc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","74-11-3"
"OC(=O)C1=CC2=C(C=CC=C2)C=C1","2-NAPHTHOIC ACID","-","A3183","-","464","4","4.17","Log unit","4.17","Log unit","OC(=O)c1cc2c(cc1)cccc2","","-","","","-","benzoic acid (meta/para subs.)","20.0","?C","93-09-4"
"COC1=C(OC)C=C(C=C1)C(O)=O","3,4-DIMETHOXYBENZOIC ACID","-","A3183","-","464","4","4.36","Log unit","4.36","Log unit","OC(=O)c1ccc(c(OC)c1)OC","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","93-07-2"
"CC(C)(C)C1=CC=C(C=C1)C(O)=O","4-(TERT-BUTYL)-BENZOIC ACID","-","A3183","-","464","4","4.4","Log unit","4.4","Log unit","OC(=O)c1ccc(cc1)C(C)(C)C","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","98-73-7"
"OC(=O)C1=CC=C(O)C=C1","p-hydroxybenzoic acid","-","A3183","-","464","4","4.54","Log unit","4.54","Log unit","OC(=O)c1ccc(O)cc1","","-","","","-","benzoic acid (meta/para subs.)","","-","99-96-7"
"CC1=CC=C(C=C1)C(O)=O","p-toluic acid","-","A3183","-","464","4","4.37","Log unit","4.37","Log unit","OC(=O)c1ccc(cc1)C","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","99-94-5"
"OC(=O)C1=CC(O)=C(O)C=C1","3,4-DIHYDROXYBENZOIC ACID","-","A3183","-","464","4","4.48","Log unit","4.48","Log unit","OC(=O)c1ccc(c(O)c1)O","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","99-50-3"
"OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O","3,5-DINITROBENZOIC ACID","-","A3183","-","464","4","2.82","Log unit","2.82","Log unit","OC(=O)c1cc(cc([N+](=O)[O-])c1)[N+](=O)[O-]","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","99-34-3"
"OC(=O)C1=CC(O)=CC(O)=C1","3,5-DIHYDROXYBENZOIC ACID","-","A3183","-","464","4","4.04","Log unit","4.04","Log unit","OC(=O)c1cc(cc(O)c1)O","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","99-10-5"
"NC1=CC(=CC=C1)C(O)=O","3-Aminobenzoic acid","-","A3183","-","464","4","4.74","Log unit","4.74","Log unit","OC(=O)c1cc(N)ccc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","99-05-8"
"CC1=CC=CC(=C1)C(O)=O","m-toluic acid","-","A3183","-","464","4","4.27","Log unit","4.27","Log unit","OC(=O)c1cc(ccc1)C","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","99-04-7"
"COC1=CC=C(C=C1)C(O)=O","p-Methoxybenzoic acid","-","A3183","-","464","4","4.47","Log unit","4.47","Log unit","OC(=O)c1ccc(OC)cc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","100-09-4"
"OC(=O)C1=CC=CC(=C1)[N+]([O-])=O","m-Nitrobenzoic acid","-","A3183","-","464","4","3.46","Log unit","3.46","Log unit","OC(=O)c1cc([N+](=O)[O-])ccc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","121-92-6"
"COC1=C(O)C=CC(=C1)C(O)=O","4-HYDROXY-3-METHOXYBENZOIC ACID","-","A3183","-","464","4","4.51","Log unit","4.51","Log unit","OC(=O)c1ccc(c(OC)c1)O","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","121-34-6"
"OC(=O)C1=CC(O)=C(O)C(O)=C1","3,4,5-Trihydroxybenzoic acid","-","A3183","-","464","4","4.21","Log unit","4.21","Log unit","OC(=O)c1cc(c(O)c(c1)O)O","","-","","","-","benzoic acid (meta/para subs.)","20.0","?C","149-91-7"
"NC1=CC=C(C=C1)C(O)=O","4-Aminobenzoic acid","-","A3183","-","464","4","4.85","Log unit","4.85","Log unit","OC(=O)c1ccc(N)cc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","150-13-0"
"OC(=O)C1=CC=CC(F)=C1","m-Fluorobenzoic acid","-","A3183","-","464","4","3.86","Log unit","3.86","Log unit","OC(=O)c1cc(F)ccc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","455-38-9"
"OC(=O)C1=CC=C(F)C=C1","p-Fluorobenzoic acid","-","A3183","-","464","4","4.14","Log unit","4.14","Log unit","OC(=O)c1ccc(F)cc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","456-22-4"
"OC(=O)C1=CC(=C(C=C1)[N+]([O-])=O)[N+]([O-])=O","3,4-DINITROBENZOIC ACID","-","A3183","-","464","4","2.82","Log unit","2.82","Log unit","OC(=O)c1ccc(c([N+](=O)[O-])c1)[N+](=O)[O-]","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","528-45-0"
"COC1=CC(=CC(OC)=C1O)C(O)=O","4-OH-3,5-DIMETHOXYBENZIOC ACID","-","A3183","-","464","4","4.34","Log unit","4.34","Log unit","OC(=O)c1cc(c(c(OC)c1)O)OC","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","530-57-4"
"OC(=O)C1=CC=CC(Cl)=C1","m-chlorobenzoic acid","-","A3183","-","464","4","3.81","Log unit","3.81","Log unit","OC(=O)c1cc(Cl)ccc1","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","535-80-8"
"CC(C)C1=CC=C(C=C1)C(O)=O","CUMIC ACID","-","A3183","-","464","4","4.35","Log unit","4.35","Log unit","OC(=O)c1ccc(cc1)C(C)C","","-","","","-","benzoic acid (meta/para subs.)","25.0","?C","536-66-3"
