"SMILES","CASRN","RECORDID","MOLECULEID","EXTERNALID","N","NAME","NAME","INTRODUCER","MODIFIER","ARTICLEID","PUBMEDID","PAGE","TABLE","pKa (smiles as ob. cond.) {measured}","UNIT {pKa (smiles as ob. cond.)}","pKa (smiles as ob. cond.) {measured, converted}","UNIT {pKa (smiles as ob. cond.)}","Temperature","UNIT {Temperature}","Ionizable centre (smiles)","IC group given","IC index predicted","pKa predicted value 2","UNIT {pKa predicted value 2}","pKa predicted value","UNIT {pKa predicted value}","IC smiles given","AtomNR of IC","groupsAndICs","COMMENTS","INCHI_KEY"
"NC1=CC=C2C=NNC2=C1","-","R1206718","M31585","-","-","33 1H-6-aminoindazole","-","Koerner","charochkina","A5793","-","-","-","3.99","Log unit","3.99","Log unit","25.0","?C","Nc1ccc2cn[nH]c2c1","4","7","","-","3.4707","Log unit","N1N=Cc2ccc(N)cc12","","","-","KEJFADGISRFLFO-UHFFFAOYSA"
"NC1=C2NN=CC2=CC=C1","-","R1206719","M35268","-","-","33 1H-7-aminoindazole","-","Koerner","charochkina","A5793","-","-","-","3.09","Log unit","3.09","Log unit","25.0","?C","n1[nH]c2c(cccc2c1)N","4","1","","-","1.8515","Log unit","N1N=Cc2cccc(N)c12","","","-","OTFFCAGPSWJBDK-UHFFFAOYSA"
"O=N(=O)C1=C2C=NNC2=CC=C1","-","R1206720","M512419","-","-","33 1H-4-nitroindazole","-","Koerner","charochkina","A5793","-","-","-","11.57","Log unit","11.57","Log unit","25.0","?C","[nH]1ncc2c(N(=O)=O)cccc12","nr2_a","0","","-","9.7082","Log unit","N1N=Cc2c(N(=O)=O)cccc12","","","-","WBTVZVUYPVQEIF-UHFFFAOYSA"
"O=N(=O)C1=CC=C2NN=CC2=C1","-","R1206721","M30208","-","-","33 1H-5-nitroindazole","-","Koerner","charochkina","A5793","-","-","-","11.69","Log unit","11.69","Log unit","25.0","?C","[nH]1ncc2cc(N(=O)=O)ccc12","nr2_a","0","","-","12.7023","Log unit","N1N=Cc2cc(N(=O)=O)ccc12","","","-","WSGURAYTCUVDQL-UHFFFAOYSA"
"O=N(=O)C1=CC=C2C=NNC2=C1","-","R1206722","M78899","-","-","33 1H-6-nitroindazole","-","Koerner","charochkina","A5793","-","-","-","11.67","Log unit","11.67","Log unit","25.0","?C","[nH]1ncc2ccc(N(=O)=O)cc12","nr2_a","0","","-","9.5197","Log unit","N1N=Cc2ccc(N(=O)=O)cc12","","","-","ORZRMRUXSPNQQL-UHFFFAOYSA"
"O=N(=O)C1=C2NN=CC2=CC=C1","-","R1206723","M72093","-","-","33 1H-7-nitroindazole","-","Koerner","charochkina","A5793","-","-","-","12.48","Log unit","12.48","Log unit","25.0","?C","[nH]1ncc2cccc(N(=O)=O)c12","nr2_a","0","","-","10.2559","Log unit","N1N=Cc2cccc(N(=O)=O)c12","","","-","PQCAUHUKTBHUSA-UHFFFAOYSA"
"Nc1cc([n+]c(c1)C([O-])=O)C(O)=O","-","R1206740","M1157924","-","-","4-amino-2,6-dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","1.8","Log unit","1.8","Log unit","25.0","?C","[O-]C(=O)c1[n+]c(cc(N)c1)C(=O)O","co2h","12","","-","2.2137","Log unit","[n+1](c(cc1N)C(=O)O)c(c1)C(=O)[O-1]","","","-","27055af242acc31951c83fbfb22849f3"
"Nc1[n+]cccc1C(O)=O","-","R1206741","M1157925","-","-","2-amino-3-carboxypyridine","-","Koerner","charochkina","A5793","-","-","-","2.4","Log unit","2.4","Log unit","25.0","?C","OC(=O)c1c([n+]ccc1)N","co2h","9","","-","2.8464","Log unit","[n+1](ccc1)c(N)c1C(=O)O","","","-","6cd76e36c2e3355dd342b9113c37dc30"
"Nc1ccc[n+]c1C(O)=O","-","R1206743","M1157926","-","-","3-amino-2-carboxypyridine","-","Koerner","charochkina","A5793","-","-","-","1.5","Log unit","1.5","Log unit","25.0","?C","OC(=O)c1[n+]cccc1N","co2h","9","","-","2.4608","Log unit","[n+1](ccc1)c(c1N)C(=O)O","","","-","2b3c3ab911374653ee84a7051b9216f9"
"[NH2+]CCC1=CC=CC=N1","-","R1206755","M1157927","-","-","2-(2-aminoethyl)-pyridine","-","Koerner","charochkina","A5793","-","-","-","3.8","Log unit","3.8","Log unit","25.0","?C","n1ccccc1CC[NH2+]","n","0","","-","5.3303","Log unit","n(ccc1)c(c1)CC[N+1]","","","-","XPDLSTHSLOMTEZ-UHFFFAOYSA"
"NC1=CC([O-])=CC=N1","-","R1206757","M1106725","-","-","2-amino-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","10.7","Log unit","10.7","Log unit","25.0","?C","[O-]c1ccnc(c1)N","n","4","","-","11.1314","Log unit","n(ccc1[O-1])c(c1)N","","","-","HQNIMNQVKVPZES-UHFFFAOYSA"
"NC1=CC=CC([O-])=N1","-","R1206758","M92059","-","-","2-amino-6-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","11.38","Log unit","11.38","Log unit","25.0","?C","[O-]c1nc(ccc1)N","n","4","","-","11.603","Log unit","n(c(cc1)[O-1])c(c1)N","","","-","DMIHQARPYPNHJD-UHFFFAOYSA"
"NC1=C([O-])N=CC=C1","-","R1206759","M748346","-","-","3-Amino-2-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","12.57","Log unit","12.57","Log unit","25.0","?C","[O-]c1ncccc1N","n","5","","-","12.2309","Log unit","n(ccc1)c([O-1])c1N","","","-","VTSFNCCQCOEPKF-UHFFFAOYSA"
"NC1=CN=CC=C1[O-]","-","R1206760","M1106726","-","-","3-amino-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","11.38","Log unit","11.38","Log unit","25.0","?C","[O-]c1ccncc1N","n","4","","-","11.572","Log unit","n(ccc1[O-1])cc1N","","","-","OIIBRAGQGFLUFI-UHFFFAOYSA"
"Nc1c[n+]ccc1O","-","R1206761","M1157928","-","-","3-amino-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","3.84","Log unit","3.84","Log unit","25.0","?C","Oc1cc[n+]cc1N","oh","4","","-","7.8035","Log unit","[n+1](ccc1O)cc1N","","","-","2a77a82daa22f6627f164f2210d5bd6c"
"NC1=CC=NC([O-])=C1","-","R1206762","M1106727","-","-","4-amino-2-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","13.54","Log unit","13.54","Log unit","25.0","?C","[O-]c1nccc(N)c1","n","7","","-","11.4765","Log unit","n(ccc1N)c(c1)[O-1]","","","-","SBQVQYPJWLJRQT-UHFFFAOYSA"
"NC1=CC=C([O-])N=C1","-","R1206763","M1106728","-","-","5-amino-2-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","11.65","Log unit","11.65","Log unit","25.0","?C","[O-]c1ncc(cc1)N","n","7","","-","12.7174","Log unit","n(cc(c1)N)c(c1)[O-1]","","","-","GDOIKKMNCIMDAO-UHFFFAOYSA"
"Nc1c[n+]ccc1S","-","R1206766","M1157929","-","-","3-amino-4-mercaptopyridine","-","Koerner","charochkina","A5793","-","-","-","1.6","Log unit","1.6","Log unit","25.0","?C","Sc1cc[n+]cc1N","sh","0","","-","4.6773","Log unit","S-c(cc[n+1]1)c(c1)N","","","-","b8093e18654af1b9df31a256212f5df0"
"NC1=CN=CC=C1[S-]","-","R1206767","M1106729","-","-","3-amino-4-mercaptopyridine","-","Koerner","charochkina","A5793","-","-","-","9.2","Log unit","9.2","Log unit","25.0","?C","[S-]c1ccncc1N","n","0","","-","5.9643","Log unit","[S-1]-c(ccn1)c(c1)N","","","-","MODUNSYPGHJXDP-UHFFFAOYSA"
"[NH2+]CC1=CC=CC=N1","-","R1206776","M1157930","-","-","2-aminomethylpyridine","-","Koerner","charochkina","A5793","-","-","-","3.1","Log unit","3.1","Log unit","25.0","?C","n1ccccc1C[NH2+]","n","0","","-","3.9483","Log unit","n(ccc1)c(c1)C[N+1]","","","-","CZPZHASJBJGHIJ-UHFFFAOYSA"
"NC1=CC=C(C=C1)c1cccc[n+]1","-","R1206785","M1157931","-","-","2-p-aminophenylpyridine","-","Koerner","charochkina","A5793","-","-","-","2.47","Log unit","2.47","Log unit","25.0","?C","Nc1ccc(c2[n+]cccc2)cc1","nr2","10","","-","2.0142","Log unit","[n+1](ccc1)c(c1)c(ccc2N)cc2","","","-","82df79b3699da09537f59f99df9f03aa"
"NC1=CC=C(C=C1)c1cc[n+]cc1","-","R1206786","M1157932","-","-","2-p-aminophenylpyridine","-","Koerner","charochkina","A5793","-","-","-","2.75","Log unit","2.75","Log unit","25.0","?C","Nc1ccc(c2cc[n+]cc2)cc1","nr2","8","","-","3.502","Log unit","[n+1]1ccc(c2ccc(N)cc2)cc1","","","-","fb268c64f000bb2d372589abe6655a24"
"C[N+](C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1","-","R1206799","M1157933","-","-","2-[benzyl(2-dimethylaminoethyl)amino]-pyridine","-","Koerner","charochkina","A5793","-","-","-","3.92","Log unit","3.92","Log unit","25.0","?C","n1ccccc1N(Cc1ccccc1)CC[N+](C)C","n","0","","-","6.3392","Log unit","n(ccc1)c(c1)N(C-c(ccc2)cc2)CC[N+1](C)C","","","-","YOASHUWJSJNRMF-UHFFFAOYSA"
"CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1","-","R1206801","M11021","-","-","2-[benzyl(2-dimethylaminoethyl)amino]-pyridine","-","Koerner","charochkina","A5793","-","-","-","8.5","Log unit","8.5","Log unit","25.0","?C","N(CCN(c1ncccc1)Cc1ccccc1)(C)C","2","16","","-","8.764","Log unit","n(ccc1)c(c1)N(C-c(ccc2)cc2)CCN(C)C","","","-","UFLGIAIHIAPJJC-UHFFFAOYSA"
"OC(=O)c1cccc[n+]1","-","R1206819","M1157934","-","-","2-Carboxypyridine","-","Koerner","charochkina","A5793","-","-","-","1.0","Log unit","1.0","Log unit","25.0","?C","OC(=O)c1[n+]cccc1","co2h","8","","-","1.7967","Log unit","[n+1](ccc1)c(c1)C(=O)O","","","-","65779d93f577783615dc219337881463"
"OC(=O)c1ccc[n+]c1","-","R1206820","M1157935","-","-","3-Carboxypyridine","-","Koerner","charochkina","A5793","-","-","-","2.03","Log unit","2.03","Log unit","25.0","?C","OC(=O)c1c[n+]ccc1","co2h","8","","-","2.6972","Log unit","[n+1](ccc1)cc1C(=O)O","","","-","655df25600a6bf79c5c7dc08a3b2a448"
"OC(=O)c1cc[n+]cc1","-","R1206821","M1157936","-","-","4-Carboxypyridine","-","Koerner","charochkina","A5793","-","-","-","1.755","Log unit","1.755","Log unit","25.0","?C","OC(=O)c1cc[n+]cc1","co2h","6","","-","2.9097","Log unit","[n+1](ccc1C(=O)O)cc1","","","-","2feddcd6662ed593f93697416e84af86"
"Cc1cccc([n+]1)C(O)=O","-","R1206822","M1157937","-","-","2-Carboxy-6-methylpyridine","-","Koerner","charochkina","A5793","-","-","-","0.9","Log unit","0.9","Log unit","25.0","?C","OC(=O)c1[n+]c(ccc1)C","co2h","9","","-","1.8027","Log unit","[n+1](c(cc1)C)c(c1)C(=O)O","","","-","2e29b235904b6e7ccad5e6200b6e5d47"
"[O-]C1=CC(Cl)=NC=C1","-","R1206828","M117035","-","-","2-chloro-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","6.84","Log unit","6.84","Log unit","25.0","?C","[O-]c1cc(Cl)ncc1","n","7","","-","10.1111","Log unit","Cl-c(ncc1)cc1[O-1]","","","-","VBEHFOMFHUQAOW-UHFFFAOYSA"
"Oc1cc[n+]c(Cl)c1","-","R1206829","M1157938","-","-","2-chloro-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","2.07","Log unit","2.07","Log unit","25.0","?C","Oc1cc(Cl)[n+]cc1","oh","7","","-","6.4473","Log unit","Cl-c([n+1]cc1)cc1O","","","-","50953bc4c0124384dbde435469eb35bc"
"[O-]C1=NC=C(Cl)C=C1","-","R1206830","M73947","-","-","5-Chloro-2-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","10.03","Log unit","10.03","Log unit","25.0","?C","[O-]c1ncc(Cl)cc1","n","5","","-","10.7642","Log unit","Cl-c(cnc1[O-1])cc1","","","-","SZFUWUOHDRMCKD-UHFFFAOYSA"
"Oc1ccc(Cl)c[n+]1","-","R1206831","M1157939","-","-","5-Chloro-2-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","0.01","Log unit","0.01","Log unit","25.0","?C","Oc1[n+]cc(Cl)cc1","oh","5","","-","1.9262","Log unit","Cl-c(c[n+1]c1O)cc1","","","-","FISMLUHTIPAHFK-UHFFFAOYSA"
"C(C=C(C1=CC=CC=C1)C1=CC=CC=N1)[N+]1CCCC1","-","R1206837","M1157940","-","-","2-(1-p-chlorophenyl-3-pyrrolidino)prop-1-enylpyridine","-","Koerner","charochkina","A5793","-","-","-","3.2","Log unit","3.2","Log unit","25.0","?C","n1ccccc1C(=CC[N+]1CCCC1)c1ccccc1","n","0","","-","3.8311","Log unit","n(ccc1)c(c1)C(c(ccc2)cc2)=CC[N+1](CC3)CC3","","","-","BGFNVFIWGFAMHP-UHFFFAOYSA"
"CN(C)CCN(CC1=CC=C(Cl)S1)C1=NC=CC=C1","-","R1206839","M19436","-","-","2-[(5-chloro-2-thienyl)(2-dimethylaminoethyl)amino]-pyridine","-","Koerner","charochkina","A5793","-","-","-","8.42","Log unit","8.42","Log unit","25.0","?C","N(CCN(Cc1sc(Cl)cc1)c1ncccc1)(C)C","2","14","","-","8.7639","Log unit","ClC(SC=1CN(-c(ncc2)cc2)CCN(C)C)=CC1","","","-","XAEXSWVTEJHRMH-UHFFFAOYSA"
"OC(=O)c1[n+]cccc1C([O-])=O","-","R1206851","M1157941","-","-","2,3-dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","2.43","Log unit","2.43","Log unit","25.0","?C","OC(=O)c1[n+]cccc1C(=O)[O-]","co2h","11","","-","2.082","Log unit","[n+1](ccc1)c(c1C(=O)[O-1])C(=O)O","","","-","7d372f78952e2edd29a86b9042ce98ba"
"[O-]C(=O)C1=C(N=CC=C1)C([O-])=O","-","R1206852","M17897","-","-","2,3-dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","5.06","Log unit","5.06","Log unit","25.0","?C","[O-]C(=O)c1c(nccc1)C(=O)[O-]","n","8","","-","5.2584","Log unit","n(ccc1)c(c1C(=O)[O-1])C(=O)[O-1]","","","-","GJAWHXHKYYXBSV-UHFFFAOYSA"
"[O-]C(=O)C1=CC=CC(=N1)C([O-])=O","-","R1206854","M20944","-","-","2,6-Dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","4.68","Log unit","4.68","Log unit","25.0","?C","[O-]C(=O)c1nc(ccc1)C(=O)[O-]","n","11","","-","3.9912","Log unit","n(c(cc1)C(=O)[O-1])c(c1)C(=O)[O-1]","","","-","WJJMNDUMQPNECX-UHFFFAOYSA"
"OC(=O)c1cccc([n+]1)C([O-])=O","-","R1206855","M1157942","-","-","2,6-Dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","1.8","Log unit","1.8","Log unit","25.0","?C","OC(=O)c1[n+]c(ccc1)C(=O)[O-]","co2h","6","","-","2.1061","Log unit","[n+1](c(cc1)C(=O)O)c(c1)C(=O)[O-1]","","","-","66a9bd5f1397f80fcf6294b57ca13f13"
"[O-]C(=O)C1=CC=NC=C1C([O-])=O","-","R1206857","M20812","-","-","3,4-dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","5.07","Log unit","5.07","Log unit","25.0","?C","[O-]C(=O)c1cnccc1C(=O)[O-]","n","11","","-","5.1579","Log unit","n(ccc1C(=O)[O-1])cc1C(=O)[O-1]","","","-","MUYSADWCWFFZKR-UHFFFAOYSA"
"OC(=O)c1c[n+]cc(c1)C(O)=O","-","R1206858","M1157943","-","-","3,5-dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","1.4","Log unit","1.4","Log unit","25.0","?C","OC(=O)c1c[n+]cc(c1)C(=O)O","co2h","6","","-","2.3667","Log unit","[n+1](cc(c1)C(=O)O)cc1C(=O)O","","","-","a4dd0714289a7c9b319bdcab6f632999"
"OC(=O)c1c[n+]cc(c1)C([O-])=O","-","R1206859","M1157944","-","-","3,5-dicarboxypyridine","-","Koerner","charochkina","A5793","-","-","-","2.42","Log unit","2.42","Log unit","25.0","?C","[O-]C(=O)c1c[n+]cc(c1)C(=O)O","co2h","6","","-","2.3667","Log unit","[n+1](cc(c1)C(=O)[O-1])cc1C(=O)O","","","-","e20b433c938575f1c53ed8d12b09ba1a"
"OC(=O)c1cc(Cl)cc([n+]1)C([O-])=O","-","R1206860","M1157945","-","-","2,6-dicarboxy-4-chloropyridine","-","Koerner","charochkina","A5793","-","-","-","1.4","Log unit","1.4","Log unit","25.0","?C","[O-]C(=O)c1cc(Cl)cc([n+]1)C(=O)O","co2h","7","","-","1.4416","Log unit","Cl-c(cc([n+1]1)C(=O)[O-1])cc1C(=O)O","","","-","d84504be13c146da6955703357f13295"
"[O-]C(=O)C1=CC(Cl)=CC(=N1)C([O-])=O","-","R1206861","M1106747","-","-","2,6-dicarboxy-4-chloropyridine","-","Koerner","charochkina","A5793","-","-","-","3.75","Log unit","3.75","Log unit","25.0","?C","[O-]C(=O)c1cc(Cl)cc(n1)C(=O)[O-]","n","12","","-","3.894","Log unit","Cl-c(cc(n1)C(=O)[O-1])cc1C(=O)[O-1]","","","-","IYUMNONNHYADBU-UHFFFAOYSA"
"Cc1[n+]c(C)c(cc1C(O)=O)C(O)=O","-","R1206862","M1157946","-","-","3,5-dicarboxy-2,6-dimethylpyridine","-","Koerner","charochkina","A5793","-","-","-","2.02","Log unit","2.02","Log unit","25.0","?C","OC(=O)c1c([n+]c(C)c(c1)C(=O)O)C","co2h","7","","-","2.2362","Log unit","[n+1](c(C)c(c1)C(=O)O)c(C)c1C(=O)O","","","-","6deb7b07f2a509c10c0bcfff53e22901"
"Cc1[n+]c(C)c(cc1C(O)=O)C([O-])=O","-","R1206863","M1157947","-","-","3,5-dicarboxy-2,6-dimethylpyridine","-","Koerner","charochkina","A5793","-","-","-","2.52","Log unit","2.52","Log unit","25.0","?C","[O-]C(=O)c1c([n+]c(C)c(c1)C(=O)O)C","co2h","7","","-","2.2362","Log unit","[n+1](c(C)c(c1)C(=O)[O-1])c(C)c1C(=O)O","","","-","df2f515d9578b5b88a2f2833e0957c22"
"[O-]C(=O)C1=CC([O-])=CC(=N1)C([O-])=O","-","R1206865","M20937","-","-","2,6-dicarboxy-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","10.85","Log unit","10.85","Log unit","25.0","?C","[O-]c1cc(nc(c1)C(=O)[O-])C(=O)[O-]","n","4","","-","11.0493","Log unit","n(c(cc1[O-1])C(=O)[O-1])c(c1)C(=O)[O-1]","","","-","XTLJJHGQACAZMS-UHFFFAOYSA"
"Oc1cc([n+]c(c1)C([O-])=O)C([O-])=O","-","R1206866","M1157948","-","-","2,6-dicarboxy-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","3.18","Log unit","3.18","Log unit","25.0","?C","[O-]C(=O)c1[n+]c(cc(O)c1)C(=O)[O-]","oh","12","","-","2.0765","Log unit","[n+1](c(cc1O)C(=O)[O-1])c(c1)C(=O)[O-1]","","","-","9ec89bb10db43c5656c16cddbedef3ba"
"OC(=O)c1cc(O)cc([n+]1)C([O-])=O","-","R1206867","M1157949","-","-","2,6-dicarboxy-4-hydroxypyridine","-","Koerner","charochkina","A5793","-","-","-","1.3","Log unit","1.3","Log unit","25.0","?C","[O-]C(=O)c1[n+]c(cc(c1)O)C(=O)O","co2h","7","","-","1.4366","Log unit","[n+1](c(cc1O)C(=O)[O-1])c(c1)C(=O)O","","","-","a78d922f370ac76b6025d300726b7452"
"C[N+](C)CCC1=CN=CC=C1","-","R1206890","M1157950","-","-","3-(dimethylaminoethyl)-pyridine","-","Koerner","charochkina","A5793","-","-","-","4.3","Log unit","4.3","Log unit","25.0","?C","n1cccc(c1)CC[N+](C)C","n","0","","-","5.3294","Log unit","n(ccc1)cc1CC[N+1](C)C","","","-","ZRDXRRDFIHVCFL-UHFFFAOYSA"
"C[N+](C)CCC1=CC=NC=C1","-","R1206893","M1157951","-","-","4-(DIMETHYLAMINOETHYL)PYRIDINE","-","Koerner","charochkina","A5793","-","-","-","4.66","Log unit","4.66","Log unit","25.0","?C","n1ccc(CC[N+](C)C)cc1","n","0","","-","5.1975","Log unit","n(ccc1CC[N+1](C)C)cc1","","","-","QVIDDXKBHRCMJR-UHFFFAOYSA"
"COC1=CC=C(CN(CCN(C)C)C2=CC=CC=N2)C=C1","-","R1206895","M13468","-","-","2-[(2-dimethylaminoethyl)(p-methoxybenzyl)amino]-pyridine","-","Koerner","charochkina","A5793","-","-","-","8.91","Log unit","8.91","Log unit","25.0","?C","N(CCN(c1ncccc1)Cc1ccc(OC)cc1)(C)C","2","18","","-","8.764","Log unit","n(ccc1)c(c1)N(Cc(ccc2OC)cc2)CCN(C)C","","","-","YECBIJXISLIIDS-UHFFFAOYSA"
"COC1=CC=C(CN(CC[N+](C)C)C2=CC=CC=N2)C=C1","-","R1206896","M1007490","-","-","2-[(2-dimethylaminoethyl)(p-methoxybenzyl)amino]-pyridine","-","Koerner","charochkina","A5793","-","-","-","4.02","Log unit","4.02","Log unit","25.0","?C","n1ccccc1N(Cc1ccc(OC)cc1)CC[N+](C)C","n","0","","-","6.3392","Log unit","n(ccc1)c(c1)N(Cc(ccc2OC)cc2)CC[N+1](C)C","","","-","XEMSQURCSPEPBB-UHFFFAOYSA"
"C[N+](C)CCN(CC1=CC=CS1)C1=NC=CC=C1","-","R1206897","M1157952","-","-","2-[(2-dimethylaminoethyl)-2-thienylamino]-pyridine","-","Koerner","charochkina","A5793","-","-","-","3.66","Log unit","3.66","Log unit","25.0","?C","n1c(N(Cc2sccc2)CC[N+](C)C)cccc1","n","8","","-","6.3307","Log unit","S(C=C1)C(=C1)CN(c(ncc2)cc2)CC[N+1](C)C","","","-","HNLKLNADWZBGOM-UHFFFAOYSA"
"NC(=N)C(O)C1=CC=CC=C1","-","R1206571","M1106673","-","-","(C-amidino-C-hydroxy)methylbenzene","-","Koerner","charochkina","A5793","-","-","-","11.1","Log unit","11.1","Log unit","25.0","?C","N=C(C(c1ccccc1)O)N","neth","7","","-","9.2048","Log unit","c(ccc1C(O)C(=N)N)cc1","","","-","AFXGCWGNLJLYEZ-UHFFFAOYSA"
"CCC(O)(C(N)=N)C1=CC=CC=C1","-","R1206572","M1106674","-","-","(1-amidineo-1-hydroxy)propylbenzene","-","Koerner","charochkina","A5793","-","-","-","11.4","Log unit","11.4","Log unit","25.0","?C","OC(c1ccccc1)(C(=N)N)CC","neth","5","","-","12.8124","Log unit","c(ccc1C(O)(C(=N)N)CC)cc1","","","-","XLRQFVVVKFVESU-UHFFFAOYSA"
"NC(CC1=CC=CC=C1)=NO","-","R1206573","M749937","-","-","(2-amino-2-hydroxyimino)ethylbenzene","-","Koerner","charochkina","A5793","-","-","-","5.2","Log unit","5.2","Log unit","25.0","?C","N(=C(Cc1ccccc1)N)O","neth","6","","-","5.3571","Log unit","c(ccc1CC(=NO)N)cc1","","","-","FVYBAJYRRIYNBN-UHFFFAOYSA"
"NC(=NO)C1=CC=CC=C1","-","R1206574","M67198","-","-","C-amino-C-hydroxyiminoethylbenzene","-","Koerner","charochkina","A5793","-","-","-","4.79","Log unit","4.79","Log unit","25.0","?C","N(=C(c1ccccc1)N)O","neth","5","","-","5.0556","Log unit","c(ccc1C(=NO)N)cc1","","","-","MXOQNVMDKHLYCZ-UHFFFAOYSA"
"CC1=CC=CC=C1C(N)=NO","-","R1206575","M1106675","-","-","1-(C-amino-C-hydroxyiminomethyl)-2-methylbenzene","-","Koerner","charochkina","A5793","-","-","-","3.99","Log unit","3.99","Log unit","25.0","?C","N(=C(c1ccccc1C)N)O","neth","5","","-","5.2588","Log unit","c(ccc1C(=NO)N)cc1C","","","-","UAKAWWHOQNNATR-UHFFFAOYSA"
"CC1=CC=C(C=C1)C(N)=NO","-","R1206576","M749762","-","-","1-(C-amino-C-hydroxyiminomethyl)-4-methylbenzene","-","Koerner","charochkina","A5793","-","-","-","5.1","Log unit","5.1","Log unit","25.0","?C","N(=C(c1ccc(cc1)C)N)O","neth","5","","-","5.3503","Log unit","c(cc(c1)C(=NO)N)c(c1)C","","","-","NKJXMLIWSJATEE-UHFFFAOYSA"
"NC(=N)NC1=CC=C(Cl)C=C1","-","R1206577","M183679","-","-","1-chloro-4-guanidinobenzene","-","Koerner","charochkina","A5793","-","-","-","10.9","Log unit","10.9","Log unit","25.0","?C","N=C(Nc1ccc(Cl)cc1)N","neth","7","","-","10.2331","Log unit","Cl-c(ccc1NC(=N)N)cc1","","","-","ZSJNJAJDBNFVCA-UHFFFAOYSA"
"ClC1=CC=CC=C1C(=N)C1=CC=CC=C1","-","R1206578","M1106676","-","-","1-chloro-2-iminobenzylbenzene","-","Koerner","charochkina","A5793","-","-","-","5.9","Log unit","5.9","Log unit","25.0","?C","N=C(c1c(Cl)cccc1)c1ccccc1","neth","8","","-","7.3303","Log unit","Cl-c(ccc1)c(c1)C(=N)c(ccc2)cc2","","","-","GBRNGMVBIWLZCI-UHFFFAOYSA"
"ClC1=CC=CC=C1C(=N)C1=CC=CC=C1","-","R1206579","M1106676","-","-","1-chloro-3-iminobenzylbenzene","-","Koerner","charochkina","A5793","-","-","-","6.0","Log unit","6.0","Log unit","25.0","?C","N=C(c1c(Cl)cccc1)c1ccccc1","neth","8","","-","7.3303","Log unit","Cl-c(ccc1)c(c1)C(=N)c(ccc2)cc2","","","-","GBRNGMVBIWLZCI-UHFFFAOYSA"
"CNC(=N)NC1=CC=C(Cl)C=C1","-","R1206580","M1106677","-","-","1-chloro-4-N3-methylguanidinobenzene","-","Koerner","charochkina","A5793","-","-","-","11.15","Log unit","11.15","Log unit","25.0","?C","N=C(Nc1ccc(Cl)cc1)NC","neth","7","","-","10.467","Log unit","Cl-c(ccc1NC(=N)NC)cc1","","","-","HRKXQOBEXVFOTB-UHFFFAOYSA"
"OC1=CC=C(C(=N)C2=CC=CC=C2)C(O)=C1","-","R1206581","M1106678","-","-","1,3-dihydroxy-4-iminobenzylbenzene","-","Koerner","charochkina","A5793","-","-","-","9.3","Log unit","9.3","Log unit","25.0","?C","Oc1c(C(=N)c2ccccc2)ccc(O)c1","neth","12","","-","8.7399","Log unit","c(ccc1C(=N)c(ccc2O)c(O)c2)cc1","","","-","ZYJLGKDQCMFFNC-UHFFFAOYSA"
"OC1=CC(=CC=C1)C(=N)C1=CC=CC=C1","-","R1206582","M1106679","-","-","1-hydroxy-3-iminobenzylbenzene","-","Koerner","charochkina","A5793","-","-","-","7.0","Log unit","7.0","Log unit","25.0","?C","N=C(c1ccccc1)c1cccc(c1)O","neth","5","","-","8.0137","Log unit","c(ccc1C(=N)c(ccc2)cc2O)cc1","","","-","MTBSWWFUPDLQGN-UHFFFAOYSA"
"OC1=CC=C(C=C1)C(=N)C1=CC=CC=C1","-","R1206583","M1106680","-","-","1-hydroxy-4-iminobenzylbenzene","-","Koerner","charochkina","A5793","-","-","-","7.85","Log unit","7.85","Log unit","25.0","?C","N=C(c1ccccc1)c1ccc(O)cc1","neth","5","","-","8.1429","Log unit","c(ccc1C(=N)-c(ccc2O)cc2)cc1","","","-","RPZDWCSUGSQAMO-UHFFFAOYSA"
