Smiles,CASRN,Record ID,Molecule ID,External ID,N,Name,Introducer,Modifer,Article ID,PUBMED ID,PAGE,TABLE,pKa,pKa Unit,Temperature,Temperature Unit,Ionizable center smiles,IC group
CC1=CC(N)=CC(C)=C1N(=O)=O,-,R945313,M38152,-,-,"3,5-dimethyl-4-nitro-aniline",Koerner,charochkina,A5793,-,-,-,2.565,Log unit,25,?C,Nc1cc(C)c(c(c1)C)N(=O)=O,5
CN(C)C1=CC(=CC=C1)C(F)(F)F,-,R945314,M1107082,-,-,"N,N-dimethyl-3-trifluoromethylaniline",Koerner,charochkina,A5793,-,-,-,3.27,Log unit,25,?C,N(c1cccc(c1)C(F)(F)F)(C)C,4
CN(C)C1=CC=C(C=C1)C(F)(F)F,-,R945315,M1006777,-,-,"N,N-dimethyl-4-trifluoromethylaniline",Koerner,charochkina,A5793,-,-,-,2.67,Log unit,25,?C,N(c1ccc(cc1)C(F)(F)F)(C)C,10
CN(C)C1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,-,R945316,M71386,-,-,"N,N-Dimethyl-2,4,6-trinitroaniline",Koerner,charochkina,A5793,-,-,-,-4.915,Log unit,25,?C,N(=O)(=O)c1cc(cc(N(=O)=O)c1N(C)C)N(=O)=O,4
NC1=C(C=C(C=C1)N(=O)=O)N(=O)=O,-,R945317,M6549,-,-,"2,4-dinitro-aniline",Koerner,charochkina,A5793,-,-,-,-4.475,Log unit,25,?C,N(=O)(=O)c1ccc(N)c(c1)N(=O)=O,4
NC1=C(C=CC(=C1)N(=O)=O)N(=O)=O,-,R945318,M1107083,-,-,"2,5-dinitroaniline",Koerner,charochkina,A5793,-,-,-,-2.49,Log unit,25,?C,Nc1c(ccc(c1)N(=O)=O)N(=O)=O,4
NC1=CC(=C(C=C1)N(=O)=O)N(=O)=O,-,R945319,M36738,-,-,"3,4-dinitro-aniline",Koerner,charochkina,A5793,-,-,-,-1.2,Log unit,25,?C,N(=O)(=O)c1ccc(cc1N(=O)=O)N,3
NC1=CC(=CC(=C1)N(=O)=O)N(=O)=O,-,R945320,M6917,-,-,"3,5-dinitro-aniline",Koerner,charochkina,A5793,-,-,-,0.245,Log unit,25,?C,N(=O)(=O)c1cc(cc(c1)N(=O)=O)N,4
NC1=CC(=CC(=C1)N(=O)=O)N(=O)=O,-,R945321,M6917,-,-,"3,5-dinitroaniline",Koerner,charochkina,A5793,-,-,-,0.229,Log unit,25,?C,Nc1cc(cc(c1)N(=O)=O)N(=O)=O,7
C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC=C1,-,R945322,M22271,-,-,"N,N-Diphenylaniline",Koerner,charochkina,A5793,-,-,-,-5,Log unit,25,?C,N(c1ccccc1)(c1ccccc1)c1ccccc1,4
CCCN(CCC)C1=CC=CC=C1,-,R945323,M26498,-,-,"N,N-Dipropylaniline",Koerner,charochkina,A5793,-,-,-,5.68,Log unit,25,?C,N(c1ccccc1)(CCC)CCC,4
CCOC1=CC=CC=C1N,-,R945324,M18117,-,-,2-ethoxy-aniline,Koerner,charochkina,A5793,-,-,-,4.43,Log unit,25,?C,Nc1ccccc1OCC,9
CCOC1=CC=CC(N)=C1,-,R945325,M43115,-,-,3-ethoxy-aniline,Koerner,charochkina,A5793,-,-,-,4.155,Log unit,25,?C,Nc1cccc(c1)OCC,4
NC1CCCC1O,-,R945125,M1107034,-,-,1-amino-2-hydroxycyclopentane,Koerner,charochkina,A5793,-,-,-,9.28,Log unit,25,?C,NC1C(O)CCC1,5
CNC1CCCC1O,-,R945126,M1107035,-,-,1-hydroxy-2-methylaminocyclopentane,Koerner,charochkina,A5793,-,-,-,10.06,Log unit,25,?C,N(C1C(O)CCC1)C,6
CNC1CCCC1,-,R945127,M1107036,-,-,methylaminocyclopentane,Koerner,charochkina,A5793,-,-,-,10.85,Log unit,25,?C,N(C1CCCC1)C,5
NC1CCCCC1,-,R945128,M8396,-,-,Aminocyclohexane,Koerner,charochkina,A5793,-,-,-,10.83,Log unit,25,?C,NC1CCCCC1,0
NC1CCCCC1Cl,-,R945129,M1018193,-,-,1-amino-2-chlorocyclohexane,Koerner,charochkina,A5793,-,-,-,9.49,Log unit,25,?C,NC1C(Cl)CCCC1,6
NC1CCCCC1O,-,R945130,M740577,-,-,1-amino-2-hydroxycyclohexane,Koerner,charochkina,A5793,-,-,-,9.53,Log unit,25,?C,NC1C(O)CCCC1,6
CC1CCC(O)C(N)C1,-,R945131,M1107037,-,-,1-amino-2-hydroxy-5-methylcyclohexane,Koerner,charochkina,A5793,-,-,-,9.41,Log unit,25,?C,NC1C(O)CCC(C)C1,7
CC1CCCC(O)C1N,-,R945132,M1107038,-,-,1-amino-2-hydroxy-6-methylcyclohexane,Koerner,charochkina,A5793,-,-,-,9.39,Log unit,25,?C,NC1C(O)CCCC1C,6
CC(C)C1CCC(C)CC1N,-,R945133,M80271,-,-,trans-1-amino-2-isopropyl-5-methylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.555,Log unit,25,?C,NC1CC(CCC1C(C)C)C,0
NCC1CCCCC1,-,R945134,M27979,-,-,aminomethylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.54,Log unit,25,?C,NCC1CCCCC1,5
CC1(N)CCCCC1,-,R945135,M1107039,-,-,1-amino-1-methylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.36,Log unit,25,?C,NC1(CCCCC1)C,4
CC1CCCCC1N,-,R945136,M78115,-,-,trans-1-amino-2-methylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.56,Log unit,25,?C,NC1CCCCC1C,0
CC1CCCC(N)C1,-,R945137,M77894,-,-,1-amino-3-methylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.61,Log unit,25,?C,NC1CCCC(C1)C,0
CC1CCC(N)CC1,-,R945138,M77001,-,-,trans-1-amino-4-methylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.48,Log unit,25,?C,NC1CCC(C)CC1,0
CCCC1CCCCC1N,-,R945139,M1107040,-,-,(2-amino)propylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.14,Log unit,25,?C,NC1CCCCC1CCC,0
CC(C)(C)NC1CCCCC1,-,R945140,M88806,-,-,t-butylaminocyclohexane,Koerner,charochkina,A5793,-,-,-,11.23,Log unit,25,?C,N(C1CCCCC1)C(C)(C)C,4
CNC1CCCCC1Cl,-,R945141,M1107041,-,-,1-chloro-2-methylaminocyclohexane,Koerner,charochkina,A5793,-,-,-,9.85,Log unit,25,?C,N(C1C(Cl)CCCC1)C,7
NC1CCCCC1N,-,R945142,M23334,-,-,"trans-1,2-Diaminocyclohexane",Koerner,charochkina,A5793,-,-,-,9.64,Log unit,25,?C,NC1CCCCC1N,0
CN(C)C1CCCCC1,-,R945143,M18267,-,-,Dimethylaminocyclohexane,Koerner,charochkina,A5793,-,-,-,10.72,Log unit,25,?C,N(C1CCCCC1)(C)C,4
CN(C)C1CCCCC1O,-,R945144,M84161,-,-,1-dimethylamino-2-hydroxycyclohexane,Koerner,charochkina,A5793,-,-,-,10.32,Log unit,25,?C,N(C1C(O)CCCC1)(C)C,7
CC(C)NCC(O)C1CCC(O)CC1,-,R945145,M43373,-,-,1-hydroxy-4-(1-hydroxy-2-isopropylamino)ethylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.23,Log unit,25,?C,N(CC(C1CCC(O)CC1)O)C(C)C,8
CNC1CCCCC1,-,R945146,M18330,-,-,methylaminocyclohexane,Koerner,charochkina,A5793,-,-,-,11.04,Log unit,25,?C,N(C1CCCCC1)C,4
CNC(C)CC1CCCCC1,-,R945147,M18365,-,-,(2-methylamino)propylcyclohexane,Koerner,charochkina,A5793,-,-,-,10.52,Log unit,25,?C,N(C(CC1CCCCC1)C)C,6
CCC(C)CNC1CCCCC1,-,R945148,M1107042,-,-,2-(2-methyl)butylaminocyclohexane,Koerner,charochkina,A5793,-,-,-,11.1,Log unit,25,?C,N(C1CCCCC1)CC(C)CC,4
NC1CCCC=C1,-,R945149,M1107043,-,-,3-aminocyclohex-1-ene,Koerner,charochkina,A5793,-,-,-,10.42,Log unit,25,?C,NC1C=CCCC1,3
CC1=CCCCC1N,-,R945150,M1107044,-,-,3-amino-2-methylcyclohex-1-ene,Koerner,charochkina,A5793,-,-,-,10.37,Log unit,25,?C,NC1C(=CCCC1)C,7
NC1CCCCCC1O,-,R945151,M1107045,-,-,1-amino-2-hydroxycycloheptane,Koerner,charochkina,A5793,-,-,-,9.25,Log unit,25,?C,NC1C(O)CCCCC1,6
NC1CCCCCC1N,-,R945152,M1107046,-,-,"1,2-diaminocycloheptane",Koerner,charochkina,A5793,-,-,-,10.18,Log unit,25,?C,NC1CCCCCC1N,0
CC1(C)C2CCC1(CN)CC2,-,R945153,M1107047,-,-,bornylamine,Koerner,charochkina,A5793,-,-,-,10.17,Log unit,25,?C,NCC12CCC(CC1)C2(C)C,5
NC1=CC=CC=C1,-,R945154,M8413,-,-,aniline,Koerner,charochkina,A5793,-,-,-,4.6215,Log unit,25,?C,Nc1ccccc1,4
CC(=O)C1=CC=CC=C1N,-,R945155,M21627,-,-,2-acetyl-aniline,Koerner,charochkina,A5793,-,-,-,2.31,Log unit,25,?C,Nc1ccccc1C(=O)C,9
C=CCNC1=CC=CC=C1,-,R945156,M21997,-,-,N-Allylaniline,Koerner,charochkina,A5793,-,-,-,4.17,Log unit,25,?C,N(c1ccccc1)CC=C,4
CC(=O)C1=C(N)C=CC(=C1)N(=O)=O,-,R945157,M1107048,-,-,2-acetyl-4-nitroaniline,Koerner,charochkina,A5793,-,-,-,-0.14,Log unit,25,?C,Nc1c(C(=O)C)cc(N(=O)=O)cc1,1
CC(=O)C1=CC(=C(N)C=C1)N(=O)=O,-,R945158,M1107049,-,-,4-acetyl-2-nitroaniline,Koerner,charochkina,A5793,-,-,-,-2.85,Log unit,25,?C,Nc1c(N(=O)=O)cc(C(=O)C)cc1,1
NC1=CC=CC=C1N,-,R945159,M3150,-,-,2-amino-aniline,Koerner,charochkina,A5793,-,-,-,4.17,Log unit,25,?C,Nc1ccccc1N,4
NC1=CC=CC=C1[NH3+],-,R945160,M3150,-,-,2-amino-aniline,Koerner,charochkina,A5793,-,-,-,1.6,Log unit,25,?C,Nc1ccccc1[NH2+],4
CC1=CC(N)=C([NH3+])C=C1,-,R945161,M20897,-,-,2-amino-4-methylaniline,Koerner,charochkina,A5793,-,-,-,0.98,Log unit,25,?C,Nc1c(ccc(c1)C)[NH2+],5
NC1=CC(N)=CC=C1,-,R945162,M18660,-,-,3-amino-aniline,Koerner,charochkina,A5793,-,-,-,4.7,Log unit,25,?C,Nc1cccc(c1)N,4
NC1=CC=CC([NH3+])=C1,-,R945163,M18660,-,-,3-amino-aniline,Koerner,charochkina,A5793,-,-,-,2.7,Log unit,25,?C,Nc1cccc(c1)[NH2+],7
NC1=CC=C(N)C=C1,-,R945164,M1209,-,-,4-amino-aniline,Koerner,charochkina,A5793,-,-,-,6.03,Log unit,25,?C,Nc1ccc(cc1)N,4
NC1=CC=C([NH3+])C=C1,-,R945165,M1209,-,-,4-amino-aniline,Koerner,charochkina,A5793,-,-,-,3.41,Log unit,25,?C,Nc1ccc(cc1)[NH2+],7
NC1=CC=C(C=C1)C(=O)C1=CC=C(N)C=C1,-,R945166,M111212,-,-,4-(p-aminobenzoyl)-aniline,Koerner,charochkina,A5793,-,-,-,2.932,Log unit,25,?C,Nc1ccc(C(=O)c2ccc(cc2)N)cc1,10
NC1=CC=C(C=C1)C(=O)C1=CC=C([NH3+])C=C1,-,R945167,M111212,-,-,4-(p-aminobenzoyl)-aniline,Koerner,charochkina,A5793,-,-,-,1.4,Log unit,25,?C,Nc1ccc(cc1)C(=O)c1ccc([NH2+])cc1,15
NC1=CC=C(O)C(N)=C1[O-],-,R945168,M1107050,-,-,"3-amino-2,6-dihydroxy-aniline",Koerner,charochkina,A5793,-,-,-,11.5,Log unit,25,?C,Oc1ccc(c(c1N)[O-])N,9
NC1=CC(N)=C(O)C=C1O,-,R945169,M109321,-,-,"3-amino-4,6-dihydroxy-aniline",Koerner,charochkina,A5793,-,-,-,5.7,Log unit,25,?C,Nc1c(cc(O)c(c1)N)O,6
NC1=CC(N)=C([O-])C=C1O,-,R945170,M109321,-,-,"3-amino-4,6-dihydroxy-aniline",Koerner,charochkina,A5793,-,-,-,11.7,Log unit,25,?C,Oc1cc([O-])c(N)cc1N,0
NC1=CC(N)=C(O)C=C1O,-,R945171,M109321,-,-,"3-amino-4,6-dihydroxy-aniline",Koerner,charochkina,A5793,-,-,-,10.1,Log unit,25,?C,Oc1cc(O)c(N)cc1N,0
NC1=CC=CC(N)=C1O,-,R945172,M1107051,-,-,3-amino-2-hydroxyaniline,Koerner,charochkina,A5793,-,-,-,5.2,Log unit,25,?C,Nc1cccc(c1O)N,3
NC1=C(O)C([NH3+])=CC=C1,-,R945173,M1107051,-,-,3-amino-2-hydroxyaniline,Koerner,charochkina,A5793,-,-,-,3,Log unit,25,?C,Nc1cccc(c1O)[NH2+],3
NC1=C(O)C=CC([NH3+])=C1,-,R945174,M12963,-,-,3-amino-4-hydroxy-aniline,Koerner,charochkina,A5793,-,-,-,3.1,Log unit,25,?C,Nc1c(ccc(c1)[NH2+])O,5
NC1=CC(N)=C(O)C=C1,-,R945175,M12963,-,-,3-amino-4-hydroxy-aniline,Koerner,charochkina,A5793,-,-,-,10.5,Log unit,25,?C,Oc1ccc(cc1N)N,3
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,-,R945176,M6950,-,-,4-(4-amino)phenylsulphonylaniline,Koerner,charochkina,A5793,-,-,-,2.2,Log unit,25,?C,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,4
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C([NH3+])C=C1,-,R945177,M6950,-,-,4-(4-amino)phenylsulphonylaniline,Koerner,charochkina,A5793,-,-,-,1.6,Log unit,25,?C,Nc1ccc(S(=O)(=O)c2ccc(cc2)[NH2+])cc1,14
NC1=CC=C(C=C1)S([O-])(=O)=O,-,R945178,M19094,-,-,1-amino-4-sulphoaniline,Koerner,charochkina,A5793,-,-,-,3.29,Log unit,25,?C,Nc1ccc(S(=O)(=O)[O-])cc1,8
NC1=CC(=CC=C1)S([O-])(=O)=O,-,R945179,M19090,-,-,1-amino-3-sulphoaniline,Koerner,charochkina,A5793,-,-,-,3.744,Log unit,25,?C,Nc1cc(S(=O)(=O)[O-])ccc1,10
NC1=CC=C(CC2=CC=CC=C2)C=C1,-,R945180,M751386,-,-,4-Benzylaniline,Koerner,charochkina,A5793,-,-,-,4.78,Log unit,25,?C,Nc1ccc(Cc2ccccc2)cc1,9
NC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,-,R945181,M9596,-,-,4-benzoyl-aniline,Koerner,charochkina,A5793,-,-,-,2.205,Log unit,25,?C,Nc1ccc(C(=O)c2ccccc2)cc1,10
OC1=CC=C(NCC2=CC=CC=C2)C=C1,-,R945182,M18444,-,-,N-benzyl-4-hydroxyaniline,Koerner,charochkina,A5793,-,-,-,5.1,Log unit,25,?C,N(Cc1ccccc1)c1ccc(O)cc1,5
NC1=CC=CC=C1Br,-,R945183,M339,-,-,2-bromo-aniline,Koerner,charochkina,A5793,-,-,-,2.55,Log unit,25,?C,Nc1c(Br)cccc1,7
NC1=CC(Br)=CC=C1,-,R945184,M1970,-,-,3-bromo-aniline,Koerner,charochkina,A5793,-,-,-,3.59,Log unit,25,?C,Nc1cc(Br)ccc1,7
NC1=CC=C(Br)C=C1,-,R945185,M12166,-,-,4-Bromo-aniline,Koerner,charochkina,A5793,-,-,-,3.905,Log unit,25,?C,Nc1ccc(Br)cc1,5
CN(C)C1=CC=C(Br)C=C1,-,R945186,M21969,-,-,"4-Bromo-N,N-dimethylaniline",Koerner,charochkina,A5793,-,-,-,4.257,Log unit,25,?C,N(c1ccc(Br)cc1)(C)C,5
CC1=CC(Br)=CC(C)=C1N,-,R945187,M81659,-,-,"4-bromo-2,6-dimethyl-aniline",Koerner,charochkina,A5793,-,-,-,3.54,Log unit,25,?C,Nc1c(cc(Br)cc1C)C,5
COC1=CC=C(N)C=C1Br,-,R945188,M1107052,-,-,3-bromo-4-methoxy-aniline,Koerner,charochkina,A5793,-,-,-,4.085,Log unit,25,?C,Nc1cc(Br)c(cc1)OC,5
CC1=CC=C(N)C=C1Br,-,R945189,M32179,-,-,3-bromo-4-methyl-aniline,Koerner,charochkina,A5793,-,-,-,4.01,Log unit,25,?C,Nc1cc(Br)c(cc1)C,5
CC1=CC(Br)=CC=C1N,-,R945190,M21933,-,-,4-bromo-2-methyl-aniline,Koerner,charochkina,A5793,-,-,-,3.58,Log unit,25,?C,Nc1ccc(Br)cc1C,5
CN(C)C1=C(C)C=C(Br)C=C1C,-,R945191,M1107053,-,-,"4-bromo-n,n,2,6-tetramethyl-aniline",Koerner,charochkina,A5793,-,-,-,4.36,Log unit,25,?C,N(c1c(cc(Br)cc1C)C)(C)C,6
CC1=CC(N)=CC=C1Br,-,R945192,M31536,-,-,4-BROMO-3-METHYLANILINE,Koerner,charochkina,A5793,-,-,-,4.05,Log unit,25,?C,Nc1ccc(Br)c(c1)C,5
NC1=CC(=CC=C1Br)N(=O)=O,-,R945193,M32526,-,-,2-Bromo-5-nitroaniline,Koerner,charochkina,A5793,-,-,-,0.52,Log unit,25,?C,N(=O)(=O)c1ccc(Br)c(c1)N,5
NC1=C(C=C(Br)C=C1)N(=O)=O,-,R945194,M23889,-,-,4-Bromo-2-nitroaniline,Koerner,charochkina,A5793,-,-,-,-1.075,Log unit,25,?C,Nc1c(N(=O)=O)cc(Br)cc1,1
NC1=CC=C(Br)C(=C1)N(=O)=O,-,R945195,M110871,-,-,4-Bromo-3-nitroaniline,Koerner,charochkina,A5793,-,-,-,1.8,Log unit,25,?C,Nc1ccc(Br)c(c1)N(=O)=O,5
NC1=CC(Br)=CC=C1N(=O)=O,-,R945196,M1107054,-,-,5-bromo-2-nitroaniline,Koerner,charochkina,A5793,-,-,-,-1.48,Log unit,25,?C,N(=O)(=O)c1ccc(Br)cc1N,5
NC1=C(C(Br)=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,-,R945197,M1107055,-,-,"3-bromo-2,4,6-trinitroaniline",Koerner,charochkina,A5793,-,-,-,-9.58,Log unit,25,?C,N(=O)(=O)c1cc(c(Br)c(c1N)N(=O)=O)N(=O)=O,5
CCCCOC1=CC(=C(N)C=C1)N(=O)=O,-,R945198,M747937,-,-,4-Butoxy-2-nitroaniline,Koerner,charochkina,A5793,-,-,-,0.74,Log unit,25,?C,Nc1ccc(cc1N(=O)=O)OCCCC,10
CCCCOC(=O)C1=CC=C(N)C=C1,-,R945199,M4709,-,-,4-butoxycarbonyl-aniline,Koerner,charochkina,A5793,-,-,-,2.472,Log unit,25,?C,Nc1ccc(cc1)C(=O)OCCCC,13
CCCCNC1=CC=CC=C1,-,R945200,M24685,-,-,N-n-butylaniline,Koerner,charochkina,A5793,-,-,-,5.035,Log unit,25,?C,N(c1ccccc1)CCCC,4
CCCCC1=CC=CC=C1N,-,R945201,M71721,-,-,2-n-butyl-aniline,Koerner,charochkina,A5793,-,-,-,4.26,Log unit,25,?C,Nc1ccccc1CCCC,10
CC(C)(C)C1=CC=CC=C1N,-,R945202,M31121,-,-,2-t-butyl-aniline,Koerner,charochkina,A5793,-,-,-,4.405,Log unit,25,?C,Nc1ccccc1C(C)(C)C,10
CC(C)(C)C1=CC=CC(N)=C1,-,R945203,M75317,-,-,3-t-butyl-aniline,Koerner,charochkina,A5793,-,-,-,4.66,Log unit,25,?C,Nc1cccc(C(C)(C)C)c1,10
CC(C)(C)C1=CC=C(N)C=C1,-,R945204,M12541,-,-,4-t-butyl-aniline,Koerner,charochkina,A5793,-,-,-,4.95,Log unit,25,?C,Nc1ccc(cc1)C(C)(C)C,10
CCC(C)N(C)C1=CC=CC=C1,-,R945205,M1107056,-,-,N-s-butyl-N-methylaniline,Koerner,charochkina,A5793,-,-,-,6.03,Log unit,25,?C,N(c1ccccc1)(C)C(C)CC,4
CN(C1=CC=CC=C1)C(C)(C)C,-,R945206,M1107057,-,-,N-t-butyl-N-methylaniline,Koerner,charochkina,A5793,-,-,-,7.39,Log unit,25,?C,N(c1ccccc1)(C)C(C)(C)C,4
CC1=CC=CC=C1NC(C)(C)C,-,R945207,M1107058,-,-,N-t-butyl-2-methylaniline,Koerner,charochkina,A5793,-,-,-,6.49,Log unit,25,?C,N(c1ccccc1C)C(C)(C)C,4
NC1=CC=CC=C1Cl,-,R945208,M213,-,-,2-CHLORO-ANILINE,Koerner,charochkina,A5793,-,-,-,2.64,Log unit,25,?C,Nc1c(Cl)cccc1,7
NC1=CC(Cl)=CC=C1,-,R945209,M8696,-,-,3-CHLORO-ANILINE,Koerner,charochkina,A5793,-,-,-,3.635,Log unit,25,?C,Nc1cc(Cl)ccc1,7
NC1=CC=C(Cl)C=C1,-,R945210,M9410,-,-,4-CHLORO-ANILINE,Koerner,charochkina,A5793,-,-,-,4.07,Log unit,25,?C,Nc1ccc(Cl)cc1,5
CN(C)C1=CC(Cl)=CC=C1,-,R945211,M77890,-,-,"3-Chloro-N,N-dimethylaniline",Koerner,charochkina,A5793,-,-,-,3.837,Log unit,25,?C,N(c1cc(Cl)ccc1)(C)C,7
CN(C)C1=CC=C(Cl)C=C1,-,R945212,M23361,-,-,"4-Chloro-N,N-dimethylaniline",Koerner,charochkina,A5793,-,-,-,4.395,Log unit,25,?C,N(c1ccc(Cl)cc1)(C)C,5
NC1=C(C=C(Cl)C=C1N(=O)=O)N(=O)=O,-,R945213,M1456,-,-,"4-chloro-2,6-dinitroaniline",Koerner,charochkina,A5793,-,-,-,-6.12,Log unit,25,?C,Nc1c(cc(Cl)cc1N(=O)=O)N(=O)=O,5
NC1=CC=C(F)C(Cl)=C1,-,R945214,M20216,-,-,3-CHLORO-4-FLUOROANILINE,Koerner,charochkina,A5793,-,-,-,3.66,Log unit,25,?C,Nc1cc(Cl)c(F)cc1,5
COC1=CC=C(Cl)C=C1N,-,R945215,M65173,-,-,5-Chloro-2-methoxyaniline,Koerner,charochkina,A5793,-,-,-,3.56,Log unit,25,?C,Nc1cc(Cl)ccc1OC,9
CC1=CC(Cl)=CC=C1N,-,R945216,M1730,-,-,4-Chloro-2-methylaniline,Koerner,charochkina,A5793,-,-,-,3.848,Log unit,25,?C,Nc1ccc(Cl)cc1C,5
NC1=CC=C(C=C1Cl)N(=O)=O,-,R945217,M6316,-,-,2-Chloro-4-nitroaniline,Koerner,charochkina,A5793,-,-,-,-0.94,Log unit,25,?C,N(=O)(=O)c1cc(Cl)c(cc1)N,5
NC1=CC(=CC=C1Cl)N(=O)=O,-,R945218,M5932,-,-,2-chloro-5-nitroaniline,Koerner,charochkina,A5793,-,-,-,0.64,Log unit,25,?C,N(=O)(=O)c1ccc(Cl)c(c1)N,5
NC1=C(C=CC=C1Cl)N(=O)=O,-,R945219,M67700,-,-,2-Chloro-6-nitroaniline,Koerner,charochkina,A5793,-,-,-,-2.365,Log unit,25,?C,Nc1c(Cl)cccc1N(=O)=O,6
NC1=CC=C(C(Cl)=C1)N(=O)=O,-,R945220,M1107059,-,-,3-chloro-4-nitroaniline,Koerner,charochkina,A5793,-,-,-,0.26,Log unit,25,?C,Nc1cc(Cl)c(cc1)N(=O)=O,5
NC1=C(C(Cl)=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,-,R945221,M1107060,-,-,"3-chloro-2,4,6-trinitroaniline",Koerner,charochkina,A5793,-,-,-,-9.7,Log unit,25,?C,N(=O)(=O)c1cc(c(Cl)c(c1N)N(=O)=O)N(=O)=O,5
COC1=CC(Cl)=CC(N)=C1,-,R945222,M80088,-,-,3-chloro-5-methoxy-aniline,Koerner,charochkina,A5793,-,-,-,3.1,Log unit,25,?C,Nc1cc(Cl)cc(c1)OC,5
CNC1=CC=C(Cl)C=C1,-,R945223,M24093,-,-,4-chloro-n-methyl-aniline,Koerner,charochkina,A5793,-,-,-,3.9,Log unit,25,?C,N(c1ccc(Cl)cc1)C,5
CC1=CC=C(N)C=C1Cl,-,R945224,M9956,-,-,3-chloro-4-methyl-aniline,Koerner,charochkina,A5793,-,-,-,4.05,Log unit,25,?C,Nc1cc(Cl)c(cc1)C,5
C=CCNCC=C,-,R945025,M2392,-,-,1-allylaminoprop-2-ene,Koerner,charochkina,A5793,-,-,-,9.29,Log unit,25,?C,N(CC=C)CC=C,0
NCC=C,-,R945026,M12013,-,-,1-amino-prop-2-ene,Koerner,charochkina,A5793,-,-,-,9.51,Log unit,25,?C,NCC=C,0
CC(O)CN(CC=C)CC(C)O,-,R945027,M1107007,-,-,1-(bis-2-hydroxypropyl)aminoprop-2-ene,Koerner,charochkina,A5793,-,-,-,8.2,Log unit,25,?C,N(CC(O)C)(CC=C)CC(O)C,4
C=CCN(CC=C)CC=C,-,R945028,M18424,-,-,1-diallylaminoprop-2-ene,Koerner,charochkina,A5793,-,-,-,8.31,Log unit,25,?C,N(CC=C)(CC=C)CC=C,3
CN(C)CC=C,-,R945029,M70774,-,-,1-dimethylaminoprop-2-ene,Koerner,charochkina,A5793,-,-,-,8.64,Log unit,25,?C,N(C)(C)CC=C,0
CNCC=C,-,R945030,M22862,-,-,1-methylaminoprop-2-ene,Koerner,charochkina,A5793,-,-,-,10.11,Log unit,25,?C,N(C)CC=C,0
CN(C)CCCCC(C)=O,-,R945031,M1107008,-,-,1-acetyl-4-dimethylaminobutane,Koerner,charochkina,A5793,-,-,-,9.62,Log unit,25,?C,N(CCCCC(=O)C)(C)C,7
CCCCN,-,R945032,M3999,-,-,1-AMINO-BUTANE,Koerner,charochkina,A5793,-,-,-,10.7485,Log unit,25,?C,NCCCC,0
CCC(C)N,-,R945033,M775,-,-,2-Aminobutane,Koerner,charochkina,A5793,-,-,-,10.56,Log unit,25,?C,NC(C)CC,0
CCN(CC)CCCCN,-,R945034,M82973,-,-,1-amino-4-diethylaminobutane,Koerner,charochkina,A5793,-,-,-,10.3,Log unit,25,?C,NCCCCN(CC)CC,0
NCCCCO,-,R945035,M845,-,-,1-amino-4-hydroxybutane,Koerner,charochkina,A5793,-,-,-,10.35,Log unit,25,?C,NCCCCO,5
CCC(N)CO,-,R945036,M18166,-,-,2-Amino-1-hydroxybutane,Koerner,charochkina,A5793,-,-,-,9.535,Log unit,25,?C,NC(CO)CC,3
CCC(N)(CO)OC,-,R945037,M1107009,-,-,2-amino-1-hydroxy-2-hydroxymethylbutane,Koerner,charochkina,A5793,-,-,-,8.8,Log unit,25,?C,NC(CO)(OC)CC,5
CC(=NO)C(C)(C)N,-,R945038,M1107010,-,-,2-amino-3-hydroxyimino-2-methylbutane,Koerner,charochkina,A5793,-,-,-,9.12,Log unit,25,?C,NC(C(=NO)C)(C)C,5
CCC(C)CN,-,R945039,M11748,-,-,1-Amino-2-methylbutane,Koerner,charochkina,A5793,-,-,-,10.64,Log unit,25,?C,NCC(C)CC,0
CCCCCN,-,R945040,M2158,-,-,1-Amino-3-methylbutane,Koerner,charochkina,A5793,-,-,-,10.655,Log unit,25,?C,NCCCCC,0
CCC(C)(C)N,-,R945041,M3134,-,-,2-amino-2-methylbutane,Koerner,charochkina,A5793,-,-,-,10.785,Log unit,25,?C,NC(C)(C)CC,0
NCCCC(Cl)(Cl)Cl,-,R945042,M1107011,-,-,"1-amino-4,4,4-trichlorobutane",Koerner,charochkina,A5793,-,-,-,9.93,Log unit,25,?C,NCCCC(Cl)(Cl)Cl,7
CCCCN(CCCl)CCCl,-,R945043,M39479,-,-,1-bis(2-chloroethyl)aminobutane,Koerner,charochkina,A5793,-,-,-,6.78,Log unit,25,?C,N(CCCl)(CCCl)CCCC,3
