"SMILES","CASRN","RECORDID","MOLECULEID","EXTERNALID","N","NAME","NAME","INTRODUCER","MODIFIER","ARTICLEID","PUBMEDID","PAGE","TABLE","pKa (smiles as ob. cond.) {measured}","UNIT {pKa (smiles as ob. cond.)}","pKa (smiles as ob. cond.) {measured, converted}","UNIT {pKa (smiles as ob. cond.)}","Temperature","UNIT {Temperature}","Ionizable centre (smiles)","groupsAndICs","AtomNR of IC","IC group given","IC smiles given","MultiGroupDetection","IC group detected","pKa predicted value","UNIT {pKa predicted value}","IC index predicted","pKa predicted value 2","UNIT {pKa predicted value 2}","COMMENTS","INCHI_KEY"
"COC(=O)CCC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1","-","R936210","M1050335","-","-","alpha,alpha-diphenyl-glutaric acid-gamma-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.0","Log unit","4.0","Log unit","25.0","?C","OC(=O)C(c1ccccc1)(c1ccccc1)CCC(=O)OC","{co2h=13, aliphatic_carboxylic_acid=13}","","","","","","","-","","","-","-","QEOVKQISZUFFNX-UHFFFAOYSA"
"COC(=O)C(CCCC(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1","-","R936211","M1050336","-","-","alpha,alpha-diphenyl-adipic acid-alpha-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.84","Log unit","4.84","Log unit","25.0","?C","OC(=O)CCCC(c1ccccc1)(c1ccccc1)C(=O)OC","{co2h=20, aliphatic_carboxylic_acid=20}","","","","","","","-","","","-","-","QCICYMWKKGTOHN-UHFFFAOYSA"
"COC(=O)CCCC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1","-","R936212","M1050337","-","-","alpha,alpha-diphenyl-adipic acid-delta-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.26","Log unit","4.26","Log unit","25.0","?C","OC(=O)C(c1ccccc1)(c1ccccc1)CCCC(=O)OC","{co2h=13, aliphatic_carboxylic_acid=13}","","","","","","","-","","","-","-","HEKYAXVVJPXPGW-UHFFFAOYSA"
"COC(=O)C(CCCCC(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1","-","R936213","M1050338","-","-","alpha,alpha-diphenylpimelic acid-alpha-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","5.0","Log unit","5.0","Log unit","25.0","?C","OC(=O)CCCCC(c1ccccc1)(c1ccccc1)C(=O)OC","{co2h=21, aliphatic_carboxylic_acid=21}","","","","","","","-","","","-","-","QCZFOCKHAUAGFK-UHFFFAOYSA"
"COC(=O)CCCCC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1","-","R936214","M1050339","-","-","alpha,alpha-diphenylpimelic acid-epsilon-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.4","Log unit","4.4","Log unit","25.0","?C","OC(=O)C(c1ccccc1)(c1ccccc1)CCCCC(=O)OC","{co2h=13, aliphatic_carboxylic_acid=13}","","","","","","","-","","","-","-","OCFLKUHSCNYNGC-UHFFFAOYSA"
"COC(=O)C(CCCCCC(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1","-","R936215","M1050340","-","-","alpha,alpha-diphenylsuberic acid-alpha-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","5.08","Log unit","5.08","Log unit","25.0","?C","OC(=O)CCCCCC(c1ccccc1)(c1ccccc1)C(=O)OC","{co2h=22, aliphatic_carboxylic_acid=22}","","","","","","","-","","","-","-","KNXDETYTOQTHGO-UHFFFAOYSA"
"COC(=O)CCCCCC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1","-","R936216","M1050341","-","-","alpha,alpha-diphenylsuberic acid-omega-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.5","Log unit","4.5","Log unit","25.0","?C","OC(=O)C(c1ccccc1)(c1ccccc1)CCCCCC(=O)OC","{co2h=13, aliphatic_carboxylic_acid=13}","","","","","","","-","","","-","-","MVCMZGAPSHGWBS-UHFFFAOYSA"
"COC(=O)C(CC(O)=O)C1=CC=CC=C1","-","R936217","M1050342","-","-","alpha-phenylsuccinic acid-alpha-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.35","Log unit","4.35","Log unit","25.0","?C","OC(=O)CC(c1ccccc1)C(=O)OC","{co2h=12, aliphatic_carboxylic_acid=12}","","","","","","","-","","","-","-","KFUIOHIUIZFOOW-UHFFFAOYSA"
"COC(=O)CC(C(O)=O)C1=CC=CC=C1","-","R936218","M1050343","-","-","alpha-phenylsuccinic acid-beta-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.05","Log unit","4.05","Log unit","25.0","?C","OC(=O)C(c1ccccc1)CC(=O)OC","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","PVVCFPXSLBVQBN-UHFFFAOYSA"
"COC(=O)C(CC(O)=O)(CC1=CC=CC=C1)C1=CC=CC=C1","-","R936219","M1050344","-","-","alpha-phenyl-alpha-benzylsuccinic acid-alpha-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.46","Log unit","4.46","Log unit","25.0","?C","OC(=O)CC(Cc1ccccc1)(c1ccccc1)C(=O)OC","{co2h=19, aliphatic_carboxylic_acid=19}","","","","","","","-","","","-","-","MRAKJBDJUFVZKN-UHFFFAOYSA"
"COC(=O)CC(CC1=CC=CC=C1)(C(O)=O)C1=CC=CC=C1","-","R936220","M1050345","-","-","alpha-phenyl-alpha-benzylsuccinic acid-beta-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.06","Log unit","4.06","Log unit","25.0","?C","OC(=O)C(Cc1ccccc1)(c1ccccc1)CC(=O)OC","{co2h=14, aliphatic_carboxylic_acid=14}","","","","","","","-","","","-","-","XAGDXXSYGBBQQA-UHFFFAOYSA"
"COC(=O)C(CC(O)=O)(CC1=CC=CC=C1)CC1=CC=CC=C1","-","R936221","M1050346","-","-","alpha,alpha-dibenzylsuccinic acid-alpha-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.66","Log unit","4.66","Log unit","25.0","?C","OC(=O)CC(Cc1ccccc1)(C(=O)OC)Cc1ccccc1","{co2h=20, aliphatic_carboxylic_acid=20}","","","","","","","-","","","-","-","XMMPNTQANABVDY-UHFFFAOYSA"
"COC(=O)CC(CC1=CC=CC=C1)(CC1=CC=CC=C1)C(O)=O","-","R936222","M1050347","-","-","alpha,alpha-dibenzylsuccinic acid-beta-methylhalfester","-","Koerner","charochkina","A5793","-","-","-","4.48","Log unit","4.48","Log unit","25.0","?C","OC(=O)C(Cc1ccccc1)(Cc1ccccc1)CC(=O)OC","{co2h=8, aliphatic_carboxylic_acid=8}","","","","","","","-","","","-","-","GMKQIFKMTXFOPD-UHFFFAOYSA"
"OC(=O)C1=CC=C(Cl)C(Cl)=C1","-","R936223","M17001","-","-","3,4-dichloro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.64","Log unit","3.64","Log unit","25.0","?C","OC(=O)c1ccc(Cl)c(Cl)c1","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","VPHHJAOJUJHJKD-UHFFFAOYSA"
"OC(=O)C1=CC(Cl)=CC(Cl)=C1","-","R936224","M16997","-","-","3,5-dichloro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.54","Log unit","3.54","Log unit","25.0","?C","OC(=O)c1cc(Cl)cc(Cl)c1","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","CXKCZFDUOYMOOP-UHFFFAOYSA"
"OC(=O)C1=C(F)C(F)=C(F)C(F)=C1F","-","R936225","M16600","-","-","pentafluoro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.75","Log unit","1.75","Log unit","25.0","?C","OC(=O)c1c(c(c(F)c(F)c1F)F)F","{co2h=9, aliphatic_carboxylic_acid=9}","","","","","","","-","","","-","-","YZERDTREOUSUHF-UHFFFAOYSA"
"OC(=O)C1=C(F)C(F)=CC(F)=C1F","-","R936226","M23178","-","-","2,3,5,6-tetrafluoro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.87","Log unit","1.87","Log unit","25.0","?C","OC(=O)c1c(c(F)cc(F)c1F)F","{co2h=12, aliphatic_carboxylic_acid=12}","","","","","","","-","","","-","-","KVLBXIOFJUWSJQ-UHFFFAOYSA"
"CC1=C(F)C(F)=C(C(O)=O)C(F)=C1F","-","R936227","M23181","-","-","2,3,5,6-Tetrafluoro-4-methylbenzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.0","Log unit","2.0","Log unit","25.0","?C","OC(=O)c1c(c(F)c(C)c(F)c1F)F","{co2h=13, aliphatic_carboxylic_acid=13}","","","","","","","-","","","-","-","COOULIOYEXBFDT-UHFFFAOYSA"
"OC(=O)C1=C(F)C(F)=C(O)C(F)=C1F","-","R936228","M1050348","-","-","2,3,5,6-tetrafluoro-4-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.27","Log unit","2.27","Log unit","25.0","?C","OC(=O)c1c(c(F)c(O)c(F)c1F)F","{co2h=13, aliphatic_carboxylic_acid=13}","","","","","","","-","","","-","-","FTLHGQOBAPTEHE-UHFFFAOYSA"
"OC(=O)C1=C(Cl)C(Cl)=CC=C1","-","R936229","M16964","-","-","2,3-dichloro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.67","Log unit","2.67","Log unit","25.0","?C","OC(=O)c1c(c(Cl)ccc1)Cl","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","QAOJBHRZQQDFHA-UHFFFAOYSA"
"OC(=O)C1=C(Cl)C=C(Cl)C=C1","-","R936230","M16979","-","-","2,4-dichloro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.755","Log unit","2.755","Log unit","25.0","?C","OC(=O)c1c(cc(Cl)cc1)Cl","{co2h=8, aliphatic_carboxylic_acid=8}","","","","","","","-","","","-","-","ATCRIUVQKHMXSH-UHFFFAOYSA"
"OC(=O)C1=CC(Cl)=CC=C1Cl","-","R936231","M16977","-","-","2,5-dichloro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.466","Log unit","2.466","Log unit","25.0","?C","OC(=O)c1cc(Cl)ccc1Cl","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","QVTQYSFCFOGITD-UHFFFAOYSA"
"OC(=O)C1=C(Cl)C=CC=C1Cl","-","R936232","M16958","-","-","2,6-dichloro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.705","Log unit","1.705","Log unit","25.0","?C","OC(=O)c1c(Cl)cccc1Cl","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","MRUDNSFOFOQZDA-UHFFFAOYSA"
"OC1=C(C#N)C(=CC=C1)N(=O)=O","-","R936233","M1050349","-","-","2-hydroxy-6-nitro-benzenecarbonitrile","-","Koerner","charochkina","A5793","-","-","-","5.2","Log unit","5.2","Log unit","25.0","?C","Oc1cccc(c1C#N)N(=O)=O","{oh=3}","","","","","","","-","","","-","-","QFZZIZQQRXJMGN-UHFFFAOYSA"
"OC(=O)C1=CC(Cl)=CC(Cl)=C1O","-","R936234","M19987","-","-","3,5-dichloro-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.204","Log unit","2.204","Log unit","25.0","?C","OC(=O)c1cc(Cl)cc(Cl)c1O","{co2h=11, aliphatic_carboxylic_acid=11}","","","","","","","-","","","-","-","CNJGWCQEGROXEE-UHFFFAOYSA"
"OC(=O)C1=CC(Br)=CC(Br)=C1O","-","R936235","M27888","-","-","3,5-dibromo-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.162","Log unit","2.162","Log unit","25.0","?C","OC(=O)c1cc(Br)cc(Br)c1O","{co2h=11, aliphatic_carboxylic_acid=11}","","","","","","","-","","","-","-","BFBZHSOXKROMBG-UHFFFAOYSA"
"OC(=O)C1=CC(I)=CC(I)=C1O","-","R936236","M1972","-","-","2-HYDROXY-3,5-DIIODO-BENZOIC ACID","-","Koerner","charochkina","A5793","-","-","-","2.299","Log unit","2.299","Log unit","25.0","?C","OC(=O)c1cc(I)cc(I)c1O","{co2h=11, aliphatic_carboxylic_acid=11}","","","","","","","-","","","-","-","DHZVWQPHNWDCFS-UHFFFAOYSA"
"OC(=O)C1=CC=C(I)C=C1","-","R936237","M3215","-","-","4-Iodo-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.9635","Log unit","3.9635","Log unit","25.0","?C","OC(=O)c1ccc(I)cc1","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","GHICCUXQJBDNRN-UHFFFAOYSA"
"OC(=O)C1=C(O)C=CC=C1Cl","-","R936238","M1050350","-","-","2-chloro-6-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.63","Log unit","2.63","Log unit","25.0","?C","OC(=O)c1c(Cl)cccc1O","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","QCEPIUWMXRQPIF-UHFFFAOYSA"
"OC(=O)C1=CC(Cl)=CC=C1O","-","R936239","M19988","-","-","5-chloro-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.675","Log unit","2.675","Log unit","25.0","?C","OC(=O)c1cc(Cl)ccc1O","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","NKBASRXWGAGQDP-UHFFFAOYSA"
"OC1=CC=C(Cl)C=C1C([O-])=O","-","R936240","M19988","-","-","5-chloro-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","13.0","Log unit","13.0","Log unit","25.0","?C","Oc1ccc(Cl)cc1C(=O)[O-]","{oh=5}","","","","","","","-","","","-","-","NKBASRXWGAGQDP-UHFFFAOYSA"
"OC(=O)C1=C(O)C(Br)=CC=C1","-","R936241","M510176","-","-","3-bromo-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.516","Log unit","2.516","Log unit","25.0","?C","OC(=O)c1c(c(Br)ccc1)O","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","BHPSQWRVKOPSOQ-UHFFFAOYSA"
"OC(=O)C1=CC(Br)=CC=C1O","-","R936242","M4343","-","-","5-bromo-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.6435","Log unit","2.6435","Log unit","25.0","?C","OC(=O)c1cc(Br)ccc1O","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","IEJOONSLOGAXNO-UHFFFAOYSA"
"OC1=CC=C(Br)C=C1C([O-])=O","-","R936243","M4343","-","-","5-bromo-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","12.8","Log unit","12.8","Log unit","25.0","?C","Oc1ccc(Br)cc1C(=O)[O-]","{oh=5}","","","","","","","-","","","-","-","IEJOONSLOGAXNO-UHFFFAOYSA"
"OC(=O)C1=CC=C(Br)C=C1O","-","R936244","M1050351","-","-","4-bromo-2-hydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.669","Log unit","2.669","Log unit","25.0","?C","OC(=O)c1ccc(Br)cc1O","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","FYAKLZKQJDBBKW-UHFFFAOYSA"
"OC(=O)C1=C(O)C(I)=CC=C1","-","R936245","M1050352","-","-","2-hydroxy-3-iodo-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.52","Log unit","2.52","Log unit","25.0","?C","OC(=O)c1c(c(I)ccc1)O","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","PJLHEOAOXSHXLR-UHFFFAOYSA"
"OC(=O)C1=CC=C(I)C=C1O","-","R936246","M109350","-","-","2-hydroxy-4-iodo-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.75","Log unit","2.75","Log unit","25.0","?C","OC(=O)c1ccc(I)cc1O","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","UQOZVZTUJNRMBV-UHFFFAOYSA"
"OC(=O)C1=CC(I)=CC=C1O","-","R936247","M19006","-","-","2-HYDROXY-5-IODO-BENZOIC ACID","-","Koerner","charochkina","A5793","-","-","-","2.6595","Log unit","2.6595","Log unit","25.0","?C","OC(=O)c1cc(I)ccc1O","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","SWDNKOFGNPGRPI-UHFFFAOYSA"
"OC(=O)C1=CC=C(C=C1O)N(=O)=O","-","R936248","M22600","-","-","2-hydroxy-4-nitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.27","Log unit","2.27","Log unit","25.0","?C","OC(=O)c1c(O)cc(cc1)N(=O)=O","{co2h=12, aliphatic_carboxylic_acid=12}","","","","","","","-","","","-","-","UKWUOTZGXIZAJC-UHFFFAOYSA"
"OC(=O)C1=CC(=CC=C1O)N(=O)=O","-","R936249","M8730","-","-","2-hydroxy-5-nitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.11","Log unit","2.11","Log unit","25.0","?C","OC(=O)c1c(O)ccc(N(=O)=O)c1","{co2h=12, aliphatic_carboxylic_acid=12}","","","","","","","-","","","-","-","PPDRLQLKHRZIJC-UHFFFAOYSA"
"OC(=O)C1=C(O)C=CC=C1N(=O)=O","-","R936250","M1050353","-","-","2-hydroxy-6-nitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.24","Log unit","2.24","Log unit","25.0","?C","OC(=O)c1c(cccc1N(=O)=O)O","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","QICHZWUWPVMQTD-UHFFFAOYSA"
"OC(=O)C1=CC=CC(C=O)=C1","-","R936251","M22602","-","-","3-formyl-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.84","Log unit","3.84","Log unit","25.0","?C","OC(=O)c1cccc(c1)C=O","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","UHDNUPHSDMOGCR-UHFFFAOYSA"
"OC(=O)C1=CC=C(C=O)C=C1","-","R936252","M22615","-","-","4-Formyl-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.76","Log unit","3.76","Log unit","25.0","?C","OC(=O)c1ccc(cc1)C=O","{co2h=6, aliphatic_carboxylic_acid=6}","","","","","","","-","","","-","-","GOUHYARYYWKXHS-UHFFFAOYSA"
"OC(=O)C1=C(F)C(F)=C(Cl)C(F)=C1F","-","R936253","M1050354","-","-","4-chloro-2,3,5,6-tetrafluoro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.69","Log unit","1.69","Log unit","25.0","?C","OC(=O)c1c(c(c(Cl)c(F)c1F)F)F","{co2h=9, aliphatic_carboxylic_acid=9}","","","","","","","-","","","-","-","ZFQCNEAYPFEVPZ-UHFFFAOYSA"
"CC1=C(O)C(=CC=C1)C(O)=O","-","R936254","M17703","-","-","2-hydroxy-3-methyl-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.014","Log unit","3.014","Log unit","25.0","?C","OC(=O)c1cccc(c1O)C","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","WHSXTWFYRGOBGO-UHFFFAOYSA"
"CC1=CC(O)=C(C=C1)C(O)=O","-","R936255","M16980","-","-","2-hydroxy-4-methyl-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.172","Log unit","3.172","Log unit","25.0","?C","OC(=O)c1ccc(cc1O)C","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","NJESAXZANHETJV-UHFFFAOYSA"
"CC1=CC(C(O)=O)=C(O)C=C1","-","R936256","M17916","-","-","2-hydroxy-5-methyl-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","3.03","Log unit","3.03","Log unit","25.0","?C","OC(=O)c1c(ccc(c1)C)O","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","DLGBEGBHXSAQOC-UHFFFAOYSA"
"CC1=C(C=CC(=C1)N(=O)=O)C(O)=O","-","R936057","M70491","-","-","2-methyl-4-nitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.95","Log unit","2.95","Log unit","25.0","?C","OC(=O)c1ccc(cc1C)N(=O)=O","{co2h=7, aliphatic_carboxylic_acid=7}","","","","","","","-","","","-","-","XXXOBNJIIZQSPT-UHFFFAOYSA"
"OC(=O)C1=CC=CC(=C1N(=O)=O)N(=O)=O","-","R936058","M124279","-","-","2,3-dinitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.85","Log unit","1.85","Log unit","25.0","?C","OC(=O)c1cccc(N(=O)=O)c1N(=O)=O","{co2h=14, aliphatic_carboxylic_acid=14}","","","","","","","-","","","-","-","HCSBTDBGTNZOAB-UHFFFAOYSA"
"OC(=O)C1=C(C=C(C=C1)N(=O)=O)N(=O)=O","-","R936059","M22387","-","-","2,4-dinitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.42","Log unit","1.42","Log unit","25.0","?C","OC(=O)c1ccc(cc1N(=O)=O)N(=O)=O","{co2h=9, aliphatic_carboxylic_acid=9}","","","","","","","-","","","-","-","ZIIGSRYPZWDGBT-UHFFFAOYSA"
"OC(=O)C1=C(C=CC(=C1)N(=O)=O)N(=O)=O","-","R936060","M67168","-","-","2,5-dinitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.62","Log unit","1.62","Log unit","25.0","?C","OC(=O)c1c(ccc(c1)N(=O)=O)N(=O)=O","{co2h=9, aliphatic_carboxylic_acid=9}","","","","","","","-","","","-","-","YKMDNKRCCODWMG-UHFFFAOYSA"
"OC(=O)C1=C(C=CC=C1N(=O)=O)N(=O)=O","-","R936061","M124284","-","-","2,6-dinitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","1.14","Log unit","1.14","Log unit","25.0","?C","OC(=O)c1c(cccc1N(=O)=O)N(=O)=O","{co2h=9, aliphatic_carboxylic_acid=9}","","","","","","","-","","","-","-","HKKWSIQQYJTJLW-UHFFFAOYSA"
"OC(=O)C1=CC(=C(C=C1)N(=O)=O)N(=O)=O","-","R936062","M21276","-","-","3,4-dinitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.82","Log unit","2.82","Log unit","25.0","?C","OC(=O)c1ccc(N(=O)=O)c(N(=O)=O)c1","{co2h=14, aliphatic_carboxylic_acid=14}","","","","","","","-","","","-","-","OMVRRHJJQILIJX-UHFFFAOYSA"
"OC(=O)C1=CC(=CC(=C1)N(=O)=O)N(=O)=O","-","R936063","M18281","-","-","3,5-Dinitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","2.935","Log unit","2.935","Log unit","25.0","?C","OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O","{co2h=6, aliphatic_carboxylic_acid=6}","","","","","","","-","","","-","-","VYWYYJYRVSBHJQ-UHFFFAOYSA"
"CC1=C(C=C(C=C1N(=O)=O)C(O)=O)N(=O)=O","-","R936064","M116631","-","-","3,5-dinitro-para-tolylic acid","-","Koerner","charochkina","A5793","-","-","-","2.97","Log unit","2.97","Log unit","25.0","?C","OC(=O)c1cc(c(C)c(N(=O)=O)c1)N(=O)=O","{co2h=15, aliphatic_carboxylic_acid=15}","","","","","","","-","","","-","-","LZWWZQXBKVZKIP-UHFFFAOYSA"
"OC(=O)C1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O","-","R936065","M19332","-","-","2,4,6-trinitro-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","0.654","Log unit","0.654","Log unit","25.0","?C","OC(=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O","{co2h=17, aliphatic_carboxylic_acid=17}","","","","","","","-","","","-","-","KAQBNBSMMVTKRN-UHFFFAOYSA"
"COC1=CC=CC=C1C(O)=O","-","R936066","M4478","-","-","2-Methoxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.015","Log unit","4.015","Log unit","25.0","?C","OC(=O)c1ccccc1OC","{co2h=6, aliphatic_carboxylic_acid=6}","","","","","","","-","","","-","-","ILUJQPXNXACGAN-UHFFFAOYSA"
"COC1=CC(=CC=C1)C(O)=O","-","R936067","M12939","-","-","m-methoxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.088","Log unit","4.088","Log unit","25.0","?C","OC(=O)c1cccc(c1)OC","{co2h=10, aliphatic_carboxylic_acid=10}","","","","","","","-","","","-","-","XHQZJYCNDZAGLW-UHFFFAOYSA"
"COC1=CC=C(C=C1)C(O)=O","-","R936068","M14072","-","-","p-methoxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.505","Log unit","4.505","Log unit","25.0","?C","OC(=O)c1ccc(cc1)OC","{co2h=6, aliphatic_carboxylic_acid=6}","","","","","","","-","","","-","-","ZEYHEAKUIGZSGI-UHFFFAOYSA"
"CCOC1=CC=CC=C1C(O)=O","-","R936069","M19420","-","-","2-ethoxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.21","Log unit","4.21","Log unit","25.0","?C","OC(=O)c1ccccc1OCC","{co2h=6, aliphatic_carboxylic_acid=6}","","","","","","","-","","","-","-","XDZMPRGFOOFSBL-UHFFFAOYSA"
"CCOC1=CC(=CC=C1)C(O)=O","-","R936070","M22662","-","-","m-ethoxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.17","Log unit","4.17","Log unit","25.0","?C","OC(=O)c1cccc(c1)OCC","{co2h=11, aliphatic_carboxylic_acid=11}","","","","","","","-","","","-","-","DTFQMPQJMDEWKJ-UHFFFAOYSA"
"CCOC1=CC=C(C=C1)C(O)=O","-","R936071","M22617","-","-","p-ethoxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.8","Log unit","4.8","Log unit","25.0","?C","OC(=O)c1ccc(cc1)OCC","{co2h=6, aliphatic_carboxylic_acid=6}","","","","","","","-","","","-","-","SHSGDXCJYVZFTP-UHFFFAOYSA"
"CCCOC1=CC=CC=C1C(O)=O","-","R936072","M109603","-","-","o-n-propylhydroxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.24","Log unit","4.24","Log unit","25.0","?C","OC(=O)c1ccccc1OCCC","{co2h=12, aliphatic_carboxylic_acid=12}","","","","","","","-","","","-","-","OXOWWPXTTOCKKU-UHFFFAOYSA"
"CCCOC1=CC=CC(=C1)C(O)=O","-","R936073","M1050311","-","-","m-n-propyl-oxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.2","Log unit","4.2","Log unit","25.0","?C","OC(=O)c1cccc(c1)OCCC","{co2h=6, aliphatic_carboxylic_acid=6}","","","","","","","-","","","-","-","ZMXUPQVAIFGMPS-UHFFFAOYSA"
"CCCOC1=CC=C(C=C1)C(O)=O","-","R936074","M30306","-","-","p-n-propyl-oxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.78","Log unit","4.78","Log unit","25.0","?C","OC(=O)c1ccc(cc1)OCCC","{co2h=12, aliphatic_carboxylic_acid=12}","","","","","","","-","","","-","-","GDFUWFOCYZZGQU-UHFFFAOYSA"
"CC(C)OC1=CC=CC=C1C(O)=O","-","R936075","M1050312","-","-","2-iso-propyl-oxy-benzoic acid","-","Koerner","charochkina","A5793","-","-","-","4.24","Log unit","4.24","Log unit","25.0","?C","OC(=O)c1ccccc1OC(C)C","{co2h=12, aliphatic_carboxylic_acid=12}","","","","","","","-","","","-","-","WWPLDSOFBMZGIJ-UHFFFAOYSA"
